ticker,sample,split,timestamp,value,text,news_price_correlation,published_utc,article_url
QCOM,1450,input,2022-10-04 13:30:00,120.4,"Title: Qualcomm To $170? These Analysts Slash Price Targets On Qualcomm Following Q3 Results 
 Content: ['QUALCOMM Incorporated  QCOM reported  in-line earnings  for its fourth quarter, but issued a weak Q1 outlook.', 'Qualcomm said fiscal fourth-quarter revenue increased 22% year-over-year to $11.39 billion, which beat average analyst estimates of $11.37 billion. The company reported quarterly earnings of $3.13 per share, which was in line with average estimates.', 'Qualcomm expects fiscal first-quarter revenue to be between $9.2 billion and $10 billion versus average estimates of $12.02 billion. The company expects first-quarter adjusted earnings to be between $2.25 and $2.45 per share versus average estimates of $3.42 per share.', 'Qualcomm shares fell 8.3% to $103.21 in pre-market trading.', 'These analysts made changes to their price targets on Qualcomm following the release of quarterly results.\n', '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Moderate Positive Correlation,2022-11-03T12:38:03Z,https://www.benzinga.com/news/earnings/22/11/29544407/qualcomm-to-170-these-analysts-slash-price-targets-on-qualcomm-following-q3-results
QCOM,1450,input,2022-10-04 14:30:00,121.33,"Title: Qualcomm To $170? These Analysts Slash Price Targets On Qualcomm Following Q3 Results 
 Content: ['QUALCOMM Incorporated  QCOM reported  in-line earnings  for its fourth quarter, but issued a weak Q1 outlook.', 'Qualcomm said fiscal fourth-quarter revenue increased 22% year-over-year to $11.39 billion, which beat average analyst estimates of $11.37 billion. The company reported quarterly earnings of $3.13 per share, which was in line with average estimates.', 'Qualcomm expects fiscal first-quarter revenue to be between $9.2 billion and $10 billion versus average estimates of $12.02 billion. The company expects first-quarter adjusted earnings to be between $2.25 and $2.45 per share versus average estimates of $3.42 per share.', 'Qualcomm shares fell 8.3% to $103.21 in pre-market trading.', 'These analysts made changes to their price targets on Qualcomm following the release of quarterly results.\n', '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Moderate Positive Correlation,2022-11-03T12:38:03Z,https://www.benzinga.com/news/earnings/22/11/29544407/qualcomm-to-170-these-analysts-slash-price-targets-on-qualcomm-following-q3-results
QCOM,1450,input,2022-10-04 15:30:00,121.49,"Title: Qualcomm To $170? These Analysts Slash Price Targets On Qualcomm Following Q3 Results 
 Content: ['QUALCOMM Incorporated  QCOM reported  in-line earnings  for its fourth quarter, but issued a weak Q1 outlook.', 'Qualcomm said fiscal fourth-quarter revenue increased 22% year-over-year to $11.39 billion, which beat average analyst estimates of $11.37 billion. The company reported quarterly earnings of $3.13 per share, which was in line with average estimates.', 'Qualcomm expects fiscal first-quarter revenue to be between $9.2 billion and $10 billion versus average estimates of $12.02 billion. The company expects first-quarter adjusted earnings to be between $2.25 and $2.45 per share versus average estimates of $3.42 per share.', 'Qualcomm shares fell 8.3% to $103.21 in pre-market trading.', 'These analysts made changes to their price targets on Qualcomm following the release of quarterly results.\n', '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Moderate Positive Correlation,2022-11-03T12:38:03Z,https://www.benzinga.com/news/earnings/22/11/29544407/qualcomm-to-170-these-analysts-slash-price-targets-on-qualcomm-following-q3-results
QCOM,1450,input,2022-10-04 16:30:00,121.62,"Title: Qualcomm To $170? These Analysts Slash Price Targets On Qualcomm Following Q3 Results 
 Content: ['QUALCOMM Incorporated  QCOM reported  in-line earnings  for its fourth quarter, but issued a weak Q1 outlook.', 'Qualcomm said fiscal fourth-quarter revenue increased 22% year-over-year to $11.39 billion, which beat average analyst estimates of $11.37 billion. The company reported quarterly earnings of $3.13 per share, which was in line with average estimates.', 'Qualcomm expects fiscal first-quarter revenue to be between $9.2 billion and $10 billion versus average estimates of $12.02 billion. The company expects first-quarter adjusted earnings to be between $2.25 and $2.45 per share versus average estimates of $3.42 per share.', 'Qualcomm shares fell 8.3% to $103.21 in pre-market trading.', 'These analysts made changes to their price targets on Qualcomm following the release of quarterly results.\n', '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Moderate Positive Correlation,2022-11-03T12:38:03Z,https://www.benzinga.com/news/earnings/22/11/29544407/qualcomm-to-170-these-analysts-slash-price-targets-on-qualcomm-following-q3-results
QCOM,1450,input,2022-10-04 17:30:00,121.515,"Title: Qualcomm To $170? These Analysts Slash Price Targets On Qualcomm Following Q3 Results 
 Content: ['QUALCOMM Incorporated  QCOM reported  in-line earnings  for its fourth quarter, but issued a weak Q1 outlook.', 'Qualcomm said fiscal fourth-quarter revenue increased 22% year-over-year to $11.39 billion, which beat average analyst estimates of $11.37 billion. The company reported quarterly earnings of $3.13 per share, which was in line with average estimates.', 'Qualcomm expects fiscal first-quarter revenue to be between $9.2 billion and $10 billion versus average estimates of $12.02 billion. The company expects first-quarter adjusted earnings to be between $2.25 and $2.45 per share versus average estimates of $3.42 per share.', 'Qualcomm shares fell 8.3% to $103.21 in pre-market trading.', 'These analysts made changes to their price targets on Qualcomm following the release of quarterly results.\n', '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Moderate Positive Correlation,2022-11-03T12:38:03Z,https://www.benzinga.com/news/earnings/22/11/29544407/qualcomm-to-170-these-analysts-slash-price-targets-on-qualcomm-following-q3-results
QCOM,1450,input,2022-10-04 18:30:00,121.73,"Title: Qualcomm To $170? These Analysts Slash Price Targets On Qualcomm Following Q3 Results 
 Content: ['QUALCOMM Incorporated  QCOM reported  in-line earnings  for its fourth quarter, but issued a weak Q1 outlook.', 'Qualcomm said fiscal fourth-quarter revenue increased 22% year-over-year to $11.39 billion, which beat average analyst estimates of $11.37 billion. The company reported quarterly earnings of $3.13 per share, which was in line with average estimates.', 'Qualcomm expects fiscal first-quarter revenue to be between $9.2 billion and $10 billion versus average estimates of $12.02 billion. The company expects first-quarter adjusted earnings to be between $2.25 and $2.45 per share versus average estimates of $3.42 per share.', 'Qualcomm shares fell 8.3% to $103.21 in pre-market trading.', 'These analysts made changes to their price targets on Qualcomm following the release of quarterly results.\n', '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Moderate Positive Correlation,2022-11-03T12:38:03Z,https://www.benzinga.com/news/earnings/22/11/29544407/qualcomm-to-170-these-analysts-slash-price-targets-on-qualcomm-following-q3-results
QCOM,1450,input,2022-10-04 19:30:00,122.02,"Title: Qualcomm To $170? These Analysts Slash Price Targets On Qualcomm Following Q3 Results 
 Content: ['QUALCOMM Incorporated  QCOM reported  in-line earnings  for its fourth quarter, but issued a weak Q1 outlook.', 'Qualcomm said fiscal fourth-quarter revenue increased 22% year-over-year to $11.39 billion, which beat average analyst estimates of $11.37 billion. The company reported quarterly earnings of $3.13 per share, which was in line with average estimates.', 'Qualcomm expects fiscal first-quarter revenue to be between $9.2 billion and $10 billion versus average estimates of $12.02 billion. The company expects first-quarter adjusted earnings to be between $2.25 and $2.45 per share versus average estimates of $3.42 per share.', 'Qualcomm shares fell 8.3% to $103.21 in pre-market trading.', 'These analysts made changes to their price targets on Qualcomm following the release of quarterly results.\n', '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Moderate Positive Correlation,2022-11-03T12:38:03Z,https://www.benzinga.com/news/earnings/22/11/29544407/qualcomm-to-170-these-analysts-slash-price-targets-on-qualcomm-following-q3-results
QCOM,1450,input,2022-10-05 14:00:00,122.2,"Title: Qualcomm To $170? These Analysts Slash Price Targets On Qualcomm Following Q3 Results 
 Content: ['QUALCOMM Incorporated  QCOM reported  in-line earnings  for its fourth quarter, but issued a weak Q1 outlook.', 'Qualcomm said fiscal fourth-quarter revenue increased 22% year-over-year to $11.39 billion, which beat average analyst estimates of $11.37 billion. The company reported quarterly earnings of $3.13 per share, which was in line with average estimates.', 'Qualcomm expects fiscal first-quarter revenue to be between $9.2 billion and $10 billion versus average estimates of $12.02 billion. The company expects first-quarter adjusted earnings to be between $2.25 and $2.45 per share versus average estimates of $3.42 per share.', 'Qualcomm shares fell 8.3% to $103.21 in pre-market trading.', 'These analysts made changes to their price targets on Qualcomm following the release of quarterly results.\n', '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Moderate Positive Correlation,2022-11-03T12:38:03Z,https://www.benzinga.com/news/earnings/22/11/29544407/qualcomm-to-170-these-analysts-slash-price-targets-on-qualcomm-following-q3-results
QCOM,1450,input,2022-10-05 15:00:00,121.58,"Title: Qualcomm To $170? These Analysts Slash Price Targets On Qualcomm Following Q3 Results 
 Content: ['QUALCOMM Incorporated  QCOM reported  in-line earnings  for its fourth quarter, but issued a weak Q1 outlook.', 'Qualcomm said fiscal fourth-quarter revenue increased 22% year-over-year to $11.39 billion, which beat average analyst estimates of $11.37 billion. The company reported quarterly earnings of $3.13 per share, which was in line with average estimates.', 'Qualcomm expects fiscal first-quarter revenue to be between $9.2 billion and $10 billion versus average estimates of $12.02 billion. The company expects first-quarter adjusted earnings to be between $2.25 and $2.45 per share versus average estimates of $3.42 per share.', 'Qualcomm shares fell 8.3% to $103.21 in pre-market trading.', 'These analysts made changes to their price targets on Qualcomm following the release of quarterly results.\n', '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Moderate Positive Correlation,2022-11-03T12:38:03Z,https://www.benzinga.com/news/earnings/22/11/29544407/qualcomm-to-170-these-analysts-slash-price-targets-on-qualcomm-following-q3-results
QCOM,1450,input,2022-10-05 16:00:00,123.0,"Title: Qualcomm To $170? These Analysts Slash Price Targets On Qualcomm Following Q3 Results 
 Content: ['QUALCOMM Incorporated  QCOM reported  in-line earnings  for its fourth quarter, but issued a weak Q1 outlook.', 'Qualcomm said fiscal fourth-quarter revenue increased 22% year-over-year to $11.39 billion, which beat average analyst estimates of $11.37 billion. The company reported quarterly earnings of $3.13 per share, which was in line with average estimates.', 'Qualcomm expects fiscal first-quarter revenue to be between $9.2 billion and $10 billion versus average estimates of $12.02 billion. The company expects first-quarter adjusted earnings to be between $2.25 and $2.45 per share versus average estimates of $3.42 per share.', 'Qualcomm shares fell 8.3% to $103.21 in pre-market trading.', 'These analysts made changes to their price targets on Qualcomm following the release of quarterly results.\n', '© 2023 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.']",Moderate Positive Correlation,2022-11-03T12:38:03Z,https://www.benzinga.com/news/earnings/22/11/29544407/qualcomm-to-170-these-analysts-slash-price-targets-on-qualcomm-following-q3-results
