ticker,sample,split,timestamp,value,text,news_price_correlation,published_utc,article_url
PLUG,11497,input,2022-12-14 17:10:00,15.225,"Title: Why Plug Power Is Soaring by Almost 25% This Week 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Investors have been taking a risk-on approach this week, sending markets higher led by the technology-laden Nasdaq Composite index. As of midday Friday, the Nasdaq was higher by about 4% for the week, or about double the gain of the S&P 500 index.\xa0', 'One speculative growth stock that is blowing away even the Nasdaq returns for the week has been hydrogen fuel company Plug Power (PLUG -8.58%). As of 11:38 a.m. ET Friday morning, Plug shares had soared 23% for the week, according to data provided by S&P Global Market Intelligence.', ""Plug Power announced progress on two fronts related to its push to be a leader in growing the hydrogen economy this week. It commissioned its fuel cell manufacturing plant in upstate New York that will more than double its employment presence in the state. The company broke ground in March 2022. The facility, which will make Plug's full line of fuel cell systems that power electric motors for the mobility market, will be fully operational by March.\xa0"", 'The company also announced a new order this week for two hydrogen liquefiers to be sold to a Canadian energy company. The systems will have the capacity to produce hydrogen at a rate of 30 tons per day (TPD) and are scheduled to be delivered in 2024.\xa0', 'Image source: Getty Images.', ""This progress in Plug Power's mission to greatly expand the use of green hydrogen as a fuel has investors boosting shares this week. Though it comes after the stock has lost nearly half its value since early 2022.\xa0"", 'The company expects sales to rise from about $1.4 billion in 2023 to $5 billion by 2026. A bet on this stock is one that also bets the adoption of hydrogen as a fuel will soar for Plug to achieve that revenue growth. Some investors believe the drop in shares over the past year has provided a good entry point to make that bet.', 'Howard Smith has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Moderate Positive Correlation,2023-01-13T17:07:48Z,https://www.fool.com/investing/2023/01/13/why-plug-power-is-soaring-by-25-this-week/
PLUG,11497,input,2022-12-14 18:10:00,15.16,"Title: Why Plug Power Is Soaring by Almost 25% This Week 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Investors have been taking a risk-on approach this week, sending markets higher led by the technology-laden Nasdaq Composite index. As of midday Friday, the Nasdaq was higher by about 4% for the week, or about double the gain of the S&P 500 index.\xa0', 'One speculative growth stock that is blowing away even the Nasdaq returns for the week has been hydrogen fuel company Plug Power (PLUG -8.58%). As of 11:38 a.m. ET Friday morning, Plug shares had soared 23% for the week, according to data provided by S&P Global Market Intelligence.', ""Plug Power announced progress on two fronts related to its push to be a leader in growing the hydrogen economy this week. It commissioned its fuel cell manufacturing plant in upstate New York that will more than double its employment presence in the state. The company broke ground in March 2022. The facility, which will make Plug's full line of fuel cell systems that power electric motors for the mobility market, will be fully operational by March.\xa0"", 'The company also announced a new order this week for two hydrogen liquefiers to be sold to a Canadian energy company. The systems will have the capacity to produce hydrogen at a rate of 30 tons per day (TPD) and are scheduled to be delivered in 2024.\xa0', 'Image source: Getty Images.', ""This progress in Plug Power's mission to greatly expand the use of green hydrogen as a fuel has investors boosting shares this week. Though it comes after the stock has lost nearly half its value since early 2022.\xa0"", 'The company expects sales to rise from about $1.4 billion in 2023 to $5 billion by 2026. A bet on this stock is one that also bets the adoption of hydrogen as a fuel will soar for Plug to achieve that revenue growth. Some investors believe the drop in shares over the past year has provided a good entry point to make that bet.', 'Howard Smith has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Moderate Positive Correlation,2023-01-13T17:07:48Z,https://www.fool.com/investing/2023/01/13/why-plug-power-is-soaring-by-25-this-week/
PLUG,11497,input,2022-12-14 19:10:00,15.035,"Title: Why Plug Power Is Soaring by Almost 25% This Week 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Investors have been taking a risk-on approach this week, sending markets higher led by the technology-laden Nasdaq Composite index. As of midday Friday, the Nasdaq was higher by about 4% for the week, or about double the gain of the S&P 500 index.\xa0', 'One speculative growth stock that is blowing away even the Nasdaq returns for the week has been hydrogen fuel company Plug Power (PLUG -8.58%). As of 11:38 a.m. ET Friday morning, Plug shares had soared 23% for the week, according to data provided by S&P Global Market Intelligence.', ""Plug Power announced progress on two fronts related to its push to be a leader in growing the hydrogen economy this week. It commissioned its fuel cell manufacturing plant in upstate New York that will more than double its employment presence in the state. The company broke ground in March 2022. The facility, which will make Plug's full line of fuel cell systems that power electric motors for the mobility market, will be fully operational by March.\xa0"", 'The company also announced a new order this week for two hydrogen liquefiers to be sold to a Canadian energy company. The systems will have the capacity to produce hydrogen at a rate of 30 tons per day (TPD) and are scheduled to be delivered in 2024.\xa0', 'Image source: Getty Images.', ""This progress in Plug Power's mission to greatly expand the use of green hydrogen as a fuel has investors boosting shares this week. Though it comes after the stock has lost nearly half its value since early 2022.\xa0"", 'The company expects sales to rise from about $1.4 billion in 2023 to $5 billion by 2026. A bet on this stock is one that also bets the adoption of hydrogen as a fuel will soar for Plug to achieve that revenue growth. Some investors believe the drop in shares over the past year has provided a good entry point to make that bet.', 'Howard Smith has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Moderate Positive Correlation,2023-01-13T17:07:48Z,https://www.fool.com/investing/2023/01/13/why-plug-power-is-soaring-by-25-this-week/
PLUG,11497,input,2022-12-14 20:10:00,15.22,"Title: Why Plug Power Is Soaring by Almost 25% This Week 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Investors have been taking a risk-on approach this week, sending markets higher led by the technology-laden Nasdaq Composite index. As of midday Friday, the Nasdaq was higher by about 4% for the week, or about double the gain of the S&P 500 index.\xa0', 'One speculative growth stock that is blowing away even the Nasdaq returns for the week has been hydrogen fuel company Plug Power (PLUG -8.58%). As of 11:38 a.m. ET Friday morning, Plug shares had soared 23% for the week, according to data provided by S&P Global Market Intelligence.', ""Plug Power announced progress on two fronts related to its push to be a leader in growing the hydrogen economy this week. It commissioned its fuel cell manufacturing plant in upstate New York that will more than double its employment presence in the state. The company broke ground in March 2022. The facility, which will make Plug's full line of fuel cell systems that power electric motors for the mobility market, will be fully operational by March.\xa0"", 'The company also announced a new order this week for two hydrogen liquefiers to be sold to a Canadian energy company. The systems will have the capacity to produce hydrogen at a rate of 30 tons per day (TPD) and are scheduled to be delivered in 2024.\xa0', 'Image source: Getty Images.', ""This progress in Plug Power's mission to greatly expand the use of green hydrogen as a fuel has investors boosting shares this week. Though it comes after the stock has lost nearly half its value since early 2022.\xa0"", 'The company expects sales to rise from about $1.4 billion in 2023 to $5 billion by 2026. A bet on this stock is one that also bets the adoption of hydrogen as a fuel will soar for Plug to achieve that revenue growth. Some investors believe the drop in shares over the past year has provided a good entry point to make that bet.', 'Howard Smith has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Moderate Positive Correlation,2023-01-13T17:07:48Z,https://www.fool.com/investing/2023/01/13/why-plug-power-is-soaring-by-25-this-week/
PLUG,11497,input,2022-12-15 14:40:00,15.331,"Title: Why Plug Power Is Soaring by Almost 25% This Week 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Investors have been taking a risk-on approach this week, sending markets higher led by the technology-laden Nasdaq Composite index. As of midday Friday, the Nasdaq was higher by about 4% for the week, or about double the gain of the S&P 500 index.\xa0', 'One speculative growth stock that is blowing away even the Nasdaq returns for the week has been hydrogen fuel company Plug Power (PLUG -8.58%). As of 11:38 a.m. ET Friday morning, Plug shares had soared 23% for the week, according to data provided by S&P Global Market Intelligence.', ""Plug Power announced progress on two fronts related to its push to be a leader in growing the hydrogen economy this week. It commissioned its fuel cell manufacturing plant in upstate New York that will more than double its employment presence in the state. The company broke ground in March 2022. The facility, which will make Plug's full line of fuel cell systems that power electric motors for the mobility market, will be fully operational by March.\xa0"", 'The company also announced a new order this week for two hydrogen liquefiers to be sold to a Canadian energy company. The systems will have the capacity to produce hydrogen at a rate of 30 tons per day (TPD) and are scheduled to be delivered in 2024.\xa0', 'Image source: Getty Images.', ""This progress in Plug Power's mission to greatly expand the use of green hydrogen as a fuel has investors boosting shares this week. Though it comes after the stock has lost nearly half its value since early 2022.\xa0"", 'The company expects sales to rise from about $1.4 billion in 2023 to $5 billion by 2026. A bet on this stock is one that also bets the adoption of hydrogen as a fuel will soar for Plug to achieve that revenue growth. Some investors believe the drop in shares over the past year has provided a good entry point to make that bet.', 'Howard Smith has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Moderate Positive Correlation,2023-01-13T17:07:48Z,https://www.fool.com/investing/2023/01/13/why-plug-power-is-soaring-by-25-this-week/
PLUG,11497,input,2022-12-15 15:40:00,15.5,"Title: Why Plug Power Is Soaring by Almost 25% This Week 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Investors have been taking a risk-on approach this week, sending markets higher led by the technology-laden Nasdaq Composite index. As of midday Friday, the Nasdaq was higher by about 4% for the week, or about double the gain of the S&P 500 index.\xa0', 'One speculative growth stock that is blowing away even the Nasdaq returns for the week has been hydrogen fuel company Plug Power (PLUG -8.58%). As of 11:38 a.m. ET Friday morning, Plug shares had soared 23% for the week, according to data provided by S&P Global Market Intelligence.', ""Plug Power announced progress on two fronts related to its push to be a leader in growing the hydrogen economy this week. It commissioned its fuel cell manufacturing plant in upstate New York that will more than double its employment presence in the state. The company broke ground in March 2022. The facility, which will make Plug's full line of fuel cell systems that power electric motors for the mobility market, will be fully operational by March.\xa0"", 'The company also announced a new order this week for two hydrogen liquefiers to be sold to a Canadian energy company. The systems will have the capacity to produce hydrogen at a rate of 30 tons per day (TPD) and are scheduled to be delivered in 2024.\xa0', 'Image source: Getty Images.', ""This progress in Plug Power's mission to greatly expand the use of green hydrogen as a fuel has investors boosting shares this week. Though it comes after the stock has lost nearly half its value since early 2022.\xa0"", 'The company expects sales to rise from about $1.4 billion in 2023 to $5 billion by 2026. A bet on this stock is one that also bets the adoption of hydrogen as a fuel will soar for Plug to achieve that revenue growth. Some investors believe the drop in shares over the past year has provided a good entry point to make that bet.', 'Howard Smith has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Moderate Positive Correlation,2023-01-13T17:07:48Z,https://www.fool.com/investing/2023/01/13/why-plug-power-is-soaring-by-25-this-week/
PLUG,11497,input,2022-12-15 16:40:00,14.92,"Title: Why Plug Power Is Soaring by Almost 25% This Week 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Investors have been taking a risk-on approach this week, sending markets higher led by the technology-laden Nasdaq Composite index. As of midday Friday, the Nasdaq was higher by about 4% for the week, or about double the gain of the S&P 500 index.\xa0', 'One speculative growth stock that is blowing away even the Nasdaq returns for the week has been hydrogen fuel company Plug Power (PLUG -8.58%). As of 11:38 a.m. ET Friday morning, Plug shares had soared 23% for the week, according to data provided by S&P Global Market Intelligence.', ""Plug Power announced progress on two fronts related to its push to be a leader in growing the hydrogen economy this week. It commissioned its fuel cell manufacturing plant in upstate New York that will more than double its employment presence in the state. The company broke ground in March 2022. The facility, which will make Plug's full line of fuel cell systems that power electric motors for the mobility market, will be fully operational by March.\xa0"", 'The company also announced a new order this week for two hydrogen liquefiers to be sold to a Canadian energy company. The systems will have the capacity to produce hydrogen at a rate of 30 tons per day (TPD) and are scheduled to be delivered in 2024.\xa0', 'Image source: Getty Images.', ""This progress in Plug Power's mission to greatly expand the use of green hydrogen as a fuel has investors boosting shares this week. Though it comes after the stock has lost nearly half its value since early 2022.\xa0"", 'The company expects sales to rise from about $1.4 billion in 2023 to $5 billion by 2026. A bet on this stock is one that also bets the adoption of hydrogen as a fuel will soar for Plug to achieve that revenue growth. Some investors believe the drop in shares over the past year has provided a good entry point to make that bet.', 'Howard Smith has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Moderate Positive Correlation,2023-01-13T17:07:48Z,https://www.fool.com/investing/2023/01/13/why-plug-power-is-soaring-by-25-this-week/
PLUG,11497,input,2022-12-15 17:40:00,14.79,"Title: Why Plug Power Is Soaring by Almost 25% This Week 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Investors have been taking a risk-on approach this week, sending markets higher led by the technology-laden Nasdaq Composite index. As of midday Friday, the Nasdaq was higher by about 4% for the week, or about double the gain of the S&P 500 index.\xa0', 'One speculative growth stock that is blowing away even the Nasdaq returns for the week has been hydrogen fuel company Plug Power (PLUG -8.58%). As of 11:38 a.m. ET Friday morning, Plug shares had soared 23% for the week, according to data provided by S&P Global Market Intelligence.', ""Plug Power announced progress on two fronts related to its push to be a leader in growing the hydrogen economy this week. It commissioned its fuel cell manufacturing plant in upstate New York that will more than double its employment presence in the state. The company broke ground in March 2022. The facility, which will make Plug's full line of fuel cell systems that power electric motors for the mobility market, will be fully operational by March.\xa0"", 'The company also announced a new order this week for two hydrogen liquefiers to be sold to a Canadian energy company. The systems will have the capacity to produce hydrogen at a rate of 30 tons per day (TPD) and are scheduled to be delivered in 2024.\xa0', 'Image source: Getty Images.', ""This progress in Plug Power's mission to greatly expand the use of green hydrogen as a fuel has investors boosting shares this week. Though it comes after the stock has lost nearly half its value since early 2022.\xa0"", 'The company expects sales to rise from about $1.4 billion in 2023 to $5 billion by 2026. A bet on this stock is one that also bets the adoption of hydrogen as a fuel will soar for Plug to achieve that revenue growth. Some investors believe the drop in shares over the past year has provided a good entry point to make that bet.', 'Howard Smith has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Moderate Positive Correlation,2023-01-13T17:07:48Z,https://www.fool.com/investing/2023/01/13/why-plug-power-is-soaring-by-25-this-week/
PLUG,11497,input,2022-12-15 18:40:00,14.64,"Title: Why Plug Power Is Soaring by Almost 25% This Week 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Investors have been taking a risk-on approach this week, sending markets higher led by the technology-laden Nasdaq Composite index. As of midday Friday, the Nasdaq was higher by about 4% for the week, or about double the gain of the S&P 500 index.\xa0', 'One speculative growth stock that is blowing away even the Nasdaq returns for the week has been hydrogen fuel company Plug Power (PLUG -8.58%). As of 11:38 a.m. ET Friday morning, Plug shares had soared 23% for the week, according to data provided by S&P Global Market Intelligence.', ""Plug Power announced progress on two fronts related to its push to be a leader in growing the hydrogen economy this week. It commissioned its fuel cell manufacturing plant in upstate New York that will more than double its employment presence in the state. The company broke ground in March 2022. The facility, which will make Plug's full line of fuel cell systems that power electric motors for the mobility market, will be fully operational by March.\xa0"", 'The company also announced a new order this week for two hydrogen liquefiers to be sold to a Canadian energy company. The systems will have the capacity to produce hydrogen at a rate of 30 tons per day (TPD) and are scheduled to be delivered in 2024.\xa0', 'Image source: Getty Images.', ""This progress in Plug Power's mission to greatly expand the use of green hydrogen as a fuel has investors boosting shares this week. Though it comes after the stock has lost nearly half its value since early 2022.\xa0"", 'The company expects sales to rise from about $1.4 billion in 2023 to $5 billion by 2026. A bet on this stock is one that also bets the adoption of hydrogen as a fuel will soar for Plug to achieve that revenue growth. Some investors believe the drop in shares over the past year has provided a good entry point to make that bet.', 'Howard Smith has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Moderate Positive Correlation,2023-01-13T17:07:48Z,https://www.fool.com/investing/2023/01/13/why-plug-power-is-soaring-by-25-this-week/
PLUG,11497,input,2022-12-15 19:40:00,14.68,"Title: Why Plug Power Is Soaring by Almost 25% This Week 
 Content: ['Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'Founded in 1993, The Motley Fool is a financial services company dedicated to making the world smarter, happier, and richer. The Motley Fool reaches millions of people every month through our premium investing solutions, free guidance and market analysis on Fool.com, top-rated podcasts, and non-profit The Motley Fool Foundation.', 'You’re reading a free article with opinions that may differ from The Motley Fool’s Premium Investing Services. Become a Motley Fool member today to get instant access to our top analyst recommendations, in-depth research, investing resources, and more. Learn More', 'Investors have been taking a risk-on approach this week, sending markets higher led by the technology-laden Nasdaq Composite index. As of midday Friday, the Nasdaq was higher by about 4% for the week, or about double the gain of the S&P 500 index.\xa0', 'One speculative growth stock that is blowing away even the Nasdaq returns for the week has been hydrogen fuel company Plug Power (PLUG -8.58%). As of 11:38 a.m. ET Friday morning, Plug shares had soared 23% for the week, according to data provided by S&P Global Market Intelligence.', ""Plug Power announced progress on two fronts related to its push to be a leader in growing the hydrogen economy this week. It commissioned its fuel cell manufacturing plant in upstate New York that will more than double its employment presence in the state. The company broke ground in March 2022. The facility, which will make Plug's full line of fuel cell systems that power electric motors for the mobility market, will be fully operational by March.\xa0"", 'The company also announced a new order this week for two hydrogen liquefiers to be sold to a Canadian energy company. The systems will have the capacity to produce hydrogen at a rate of 30 tons per day (TPD) and are scheduled to be delivered in 2024.\xa0', 'Image source: Getty Images.', ""This progress in Plug Power's mission to greatly expand the use of green hydrogen as a fuel has investors boosting shares this week. Though it comes after the stock has lost nearly half its value since early 2022.\xa0"", 'The company expects sales to rise from about $1.4 billion in 2023 to $5 billion by 2026. A bet on this stock is one that also bets the adoption of hydrogen as a fuel will soar for Plug to achieve that revenue growth. Some investors believe the drop in shares over the past year has provided a good entry point to make that bet.', 'Howard Smith has no position in any of the stocks mentioned. The Motley Fool has no position in any of the stocks mentioned. The Motley Fool has a disclosure policy.', 'Market-beating stocks from our award-winning analyst team.', 'Calculated by average return of all stock recommendations since inception of the Stock Advisor service in February of 2002. Returns as of 11/16/2023.', 'Discounted offers are only available to new members. Stock Advisor list price is $199 per year.', 'Calculated by Time-Weighted Return since 2002. Volatility profiles based on trailing-three-year calculations of the standard deviation of service investment returns.', ""\nInvest better with The Motley Fool. Get stock recommendations, portfolio guidance, and more from The Motley Fool's premium services.\n"", 'Making the world smarter, happier, and richer.', '', 'Market data powered by Xignite and Polygon.io.']",Moderate Positive Correlation,2023-01-13T17:07:48Z,https://www.fool.com/investing/2023/01/13/why-plug-power-is-soaring-by-25-this-week/
