station,sample,split,timestamp,value,hasrain,text
USW00012842,17,input,2019-10-12 00:53:00,27.2,False,"The following events were reported: Tornado. These occurred near station USW00012842, approximately 38.118 km away, between 2019-10-18 20:29:00 and 2019-10-18 22:28:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 10100000.0 and crop damage of 0.0. Episode Narrative: Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Vincent Island in the Florida Panhandle on the afternoon of the 19th. The bulk of the convection developed on the eastern and southeastern side of the storm, with a couple bands of showers and storms moving into the west coast of the Florida Peninsula. These bands of storms produced 3 confirmed tornadoes, including one EF-2 tornado in Polk County. Otherwise, straight line winds were minimal in west central and southwest Florida and caused little impacts. ||The highest storm total rainfall in west central and southwest Florida was 7.77 inches in Baskin in Pinellas County, with other areas in Pinellas and parts of Hillsborough County seeing 5 to 6 inches, causing minor nuisance flooding. ||The highest storm surge in the area was 3.6 feet at Cedar Key. Taking into account the astronomical tide cycle, this resulted in a peak water level of 2.27 feet MHHW at 5:18 AM EDT on the 19th. Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Event Narrative: Damage was reported to several homes in the Twelve Oaks Mobile Home Park in Seminole. A few homes had roof, window, and carport damage, and several trees were knocked down. No injuries were reported. A long, continuous path of damage was found in western Polk County from a tornado, causing extensive EF-2 damage. An NWS survey and subsequent Civil Air Patrol aerial survey found numerous homes and businesses with damage to roofs, fascia, awnings, and screen enclosures, as well as fences and trees knocked down. One home was completely destroyed. Kathleen Middle School sustained significant roof damage, with rain water and sprinkler systems causing additional water damage. A camper was lifted into a residence near the middle school. The tornado crossed Interstate 4, overturning a tractor trailer."
USW00012842,17,input,2019-10-12 01:53:00,26.1,False,"The following events were reported: Tornado. These occurred near station USW00012842, approximately 38.118 km away, between 2019-10-18 20:29:00 and 2019-10-18 22:28:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 10100000.0 and crop damage of 0.0. Episode Narrative: Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Vincent Island in the Florida Panhandle on the afternoon of the 19th. The bulk of the convection developed on the eastern and southeastern side of the storm, with a couple bands of showers and storms moving into the west coast of the Florida Peninsula. These bands of storms produced 3 confirmed tornadoes, including one EF-2 tornado in Polk County. Otherwise, straight line winds were minimal in west central and southwest Florida and caused little impacts. ||The highest storm total rainfall in west central and southwest Florida was 7.77 inches in Baskin in Pinellas County, with other areas in Pinellas and parts of Hillsborough County seeing 5 to 6 inches, causing minor nuisance flooding. ||The highest storm surge in the area was 3.6 feet at Cedar Key. Taking into account the astronomical tide cycle, this resulted in a peak water level of 2.27 feet MHHW at 5:18 AM EDT on the 19th. Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Event Narrative: Damage was reported to several homes in the Twelve Oaks Mobile Home Park in Seminole. A few homes had roof, window, and carport damage, and several trees were knocked down. No injuries were reported. A long, continuous path of damage was found in western Polk County from a tornado, causing extensive EF-2 damage. An NWS survey and subsequent Civil Air Patrol aerial survey found numerous homes and businesses with damage to roofs, fascia, awnings, and screen enclosures, as well as fences and trees knocked down. One home was completely destroyed. Kathleen Middle School sustained significant roof damage, with rain water and sprinkler systems causing additional water damage. A camper was lifted into a residence near the middle school. The tornado crossed Interstate 4, overturning a tractor trailer."
USW00012842,17,input,2019-10-12 02:53:00,25.6,False,"The following events were reported: Tornado. These occurred near station USW00012842, approximately 38.118 km away, between 2019-10-18 20:29:00 and 2019-10-18 22:28:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 10100000.0 and crop damage of 0.0. Episode Narrative: Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Vincent Island in the Florida Panhandle on the afternoon of the 19th. The bulk of the convection developed on the eastern and southeastern side of the storm, with a couple bands of showers and storms moving into the west coast of the Florida Peninsula. These bands of storms produced 3 confirmed tornadoes, including one EF-2 tornado in Polk County. Otherwise, straight line winds were minimal in west central and southwest Florida and caused little impacts. ||The highest storm total rainfall in west central and southwest Florida was 7.77 inches in Baskin in Pinellas County, with other areas in Pinellas and parts of Hillsborough County seeing 5 to 6 inches, causing minor nuisance flooding. ||The highest storm surge in the area was 3.6 feet at Cedar Key. Taking into account the astronomical tide cycle, this resulted in a peak water level of 2.27 feet MHHW at 5:18 AM EDT on the 19th. Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Event Narrative: Damage was reported to several homes in the Twelve Oaks Mobile Home Park in Seminole. A few homes had roof, window, and carport damage, and several trees were knocked down. No injuries were reported. A long, continuous path of damage was found in western Polk County from a tornado, causing extensive EF-2 damage. An NWS survey and subsequent Civil Air Patrol aerial survey found numerous homes and businesses with damage to roofs, fascia, awnings, and screen enclosures, as well as fences and trees knocked down. One home was completely destroyed. Kathleen Middle School sustained significant roof damage, with rain water and sprinkler systems causing additional water damage. A camper was lifted into a residence near the middle school. The tornado crossed Interstate 4, overturning a tractor trailer."
USW00012842,17,input,2019-10-12 03:53:00,24.4,False,"The following events were reported: Tornado. These occurred near station USW00012842, approximately 38.118 km away, between 2019-10-18 20:29:00 and 2019-10-18 22:28:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 10100000.0 and crop damage of 0.0. Episode Narrative: Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Vincent Island in the Florida Panhandle on the afternoon of the 19th. The bulk of the convection developed on the eastern and southeastern side of the storm, with a couple bands of showers and storms moving into the west coast of the Florida Peninsula. These bands of storms produced 3 confirmed tornadoes, including one EF-2 tornado in Polk County. Otherwise, straight line winds were minimal in west central and southwest Florida and caused little impacts. ||The highest storm total rainfall in west central and southwest Florida was 7.77 inches in Baskin in Pinellas County, with other areas in Pinellas and parts of Hillsborough County seeing 5 to 6 inches, causing minor nuisance flooding. ||The highest storm surge in the area was 3.6 feet at Cedar Key. Taking into account the astronomical tide cycle, this resulted in a peak water level of 2.27 feet MHHW at 5:18 AM EDT on the 19th. Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Event Narrative: Damage was reported to several homes in the Twelve Oaks Mobile Home Park in Seminole. A few homes had roof, window, and carport damage, and several trees were knocked down. No injuries were reported. A long, continuous path of damage was found in western Polk County from a tornado, causing extensive EF-2 damage. An NWS survey and subsequent Civil Air Patrol aerial survey found numerous homes and businesses with damage to roofs, fascia, awnings, and screen enclosures, as well as fences and trees knocked down. One home was completely destroyed. Kathleen Middle School sustained significant roof damage, with rain water and sprinkler systems causing additional water damage. A camper was lifted into a residence near the middle school. The tornado crossed Interstate 4, overturning a tractor trailer."
USW00012842,17,input,2019-10-12 04:53:00,23.9,False,"The following events were reported: Tornado. These occurred near station USW00012842, approximately 38.118 km away, between 2019-10-18 20:29:00 and 2019-10-18 22:28:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 10100000.0 and crop damage of 0.0. Episode Narrative: Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Vincent Island in the Florida Panhandle on the afternoon of the 19th. The bulk of the convection developed on the eastern and southeastern side of the storm, with a couple bands of showers and storms moving into the west coast of the Florida Peninsula. These bands of storms produced 3 confirmed tornadoes, including one EF-2 tornado in Polk County. Otherwise, straight line winds were minimal in west central and southwest Florida and caused little impacts. ||The highest storm total rainfall in west central and southwest Florida was 7.77 inches in Baskin in Pinellas County, with other areas in Pinellas and parts of Hillsborough County seeing 5 to 6 inches, causing minor nuisance flooding. ||The highest storm surge in the area was 3.6 feet at Cedar Key. Taking into account the astronomical tide cycle, this resulted in a peak water level of 2.27 feet MHHW at 5:18 AM EDT on the 19th. Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Event Narrative: Damage was reported to several homes in the Twelve Oaks Mobile Home Park in Seminole. A few homes had roof, window, and carport damage, and several trees were knocked down. No injuries were reported. A long, continuous path of damage was found in western Polk County from a tornado, causing extensive EF-2 damage. An NWS survey and subsequent Civil Air Patrol aerial survey found numerous homes and businesses with damage to roofs, fascia, awnings, and screen enclosures, as well as fences and trees knocked down. One home was completely destroyed. Kathleen Middle School sustained significant roof damage, with rain water and sprinkler systems causing additional water damage. A camper was lifted into a residence near the middle school. The tornado crossed Interstate 4, overturning a tractor trailer."
USW00012842,17,input,2019-10-12 05:53:00,22.8,False,"The following events were reported: Tornado. These occurred near station USW00012842, approximately 38.118 km away, between 2019-10-18 20:29:00 and 2019-10-18 22:28:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 10100000.0 and crop damage of 0.0. Episode Narrative: Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Vincent Island in the Florida Panhandle on the afternoon of the 19th. The bulk of the convection developed on the eastern and southeastern side of the storm, with a couple bands of showers and storms moving into the west coast of the Florida Peninsula. These bands of storms produced 3 confirmed tornadoes, including one EF-2 tornado in Polk County. Otherwise, straight line winds were minimal in west central and southwest Florida and caused little impacts. ||The highest storm total rainfall in west central and southwest Florida was 7.77 inches in Baskin in Pinellas County, with other areas in Pinellas and parts of Hillsborough County seeing 5 to 6 inches, causing minor nuisance flooding. ||The highest storm surge in the area was 3.6 feet at Cedar Key. Taking into account the astronomical tide cycle, this resulted in a peak water level of 2.27 feet MHHW at 5:18 AM EDT on the 19th. Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Event Narrative: Damage was reported to several homes in the Twelve Oaks Mobile Home Park in Seminole. A few homes had roof, window, and carport damage, and several trees were knocked down. No injuries were reported. A long, continuous path of damage was found in western Polk County from a tornado, causing extensive EF-2 damage. An NWS survey and subsequent Civil Air Patrol aerial survey found numerous homes and businesses with damage to roofs, fascia, awnings, and screen enclosures, as well as fences and trees knocked down. One home was completely destroyed. Kathleen Middle School sustained significant roof damage, with rain water and sprinkler systems causing additional water damage. A camper was lifted into a residence near the middle school. The tornado crossed Interstate 4, overturning a tractor trailer."
USW00012842,17,input,2019-10-12 06:53:00,22.2,False,"The following events were reported: Tornado. These occurred near station USW00012842, approximately 38.118 km away, between 2019-10-18 20:29:00 and 2019-10-18 22:28:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 10100000.0 and crop damage of 0.0. Episode Narrative: Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Vincent Island in the Florida Panhandle on the afternoon of the 19th. The bulk of the convection developed on the eastern and southeastern side of the storm, with a couple bands of showers and storms moving into the west coast of the Florida Peninsula. These bands of storms produced 3 confirmed tornadoes, including one EF-2 tornado in Polk County. Otherwise, straight line winds were minimal in west central and southwest Florida and caused little impacts. ||The highest storm total rainfall in west central and southwest Florida was 7.77 inches in Baskin in Pinellas County, with other areas in Pinellas and parts of Hillsborough County seeing 5 to 6 inches, causing minor nuisance flooding. ||The highest storm surge in the area was 3.6 feet at Cedar Key. Taking into account the astronomical tide cycle, this resulted in a peak water level of 2.27 feet MHHW at 5:18 AM EDT on the 19th. Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Event Narrative: Damage was reported to several homes in the Twelve Oaks Mobile Home Park in Seminole. A few homes had roof, window, and carport damage, and several trees were knocked down. No injuries were reported. A long, continuous path of damage was found in western Polk County from a tornado, causing extensive EF-2 damage. An NWS survey and subsequent Civil Air Patrol aerial survey found numerous homes and businesses with damage to roofs, fascia, awnings, and screen enclosures, as well as fences and trees knocked down. One home was completely destroyed. Kathleen Middle School sustained significant roof damage, with rain water and sprinkler systems causing additional water damage. A camper was lifted into a residence near the middle school. The tornado crossed Interstate 4, overturning a tractor trailer."
USW00012842,17,input,2019-10-12 07:53:00,22.2,False,"The following events were reported: Tornado. These occurred near station USW00012842, approximately 38.118 km away, between 2019-10-18 20:29:00 and 2019-10-18 22:28:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 10100000.0 and crop damage of 0.0. Episode Narrative: Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Vincent Island in the Florida Panhandle on the afternoon of the 19th. The bulk of the convection developed on the eastern and southeastern side of the storm, with a couple bands of showers and storms moving into the west coast of the Florida Peninsula. These bands of storms produced 3 confirmed tornadoes, including one EF-2 tornado in Polk County. Otherwise, straight line winds were minimal in west central and southwest Florida and caused little impacts. ||The highest storm total rainfall in west central and southwest Florida was 7.77 inches in Baskin in Pinellas County, with other areas in Pinellas and parts of Hillsborough County seeing 5 to 6 inches, causing minor nuisance flooding. ||The highest storm surge in the area was 3.6 feet at Cedar Key. Taking into account the astronomical tide cycle, this resulted in a peak water level of 2.27 feet MHHW at 5:18 AM EDT on the 19th. Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Event Narrative: Damage was reported to several homes in the Twelve Oaks Mobile Home Park in Seminole. A few homes had roof, window, and carport damage, and several trees were knocked down. No injuries were reported. A long, continuous path of damage was found in western Polk County from a tornado, causing extensive EF-2 damage. An NWS survey and subsequent Civil Air Patrol aerial survey found numerous homes and businesses with damage to roofs, fascia, awnings, and screen enclosures, as well as fences and trees knocked down. One home was completely destroyed. Kathleen Middle School sustained significant roof damage, with rain water and sprinkler systems causing additional water damage. A camper was lifted into a residence near the middle school. The tornado crossed Interstate 4, overturning a tractor trailer."
USW00012842,17,input,2019-10-12 08:53:00,21.7,False,"The following events were reported: Tornado. These occurred near station USW00012842, approximately 38.118 km away, between 2019-10-18 20:29:00 and 2019-10-18 22:28:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 10100000.0 and crop damage of 0.0. Episode Narrative: Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Vincent Island in the Florida Panhandle on the afternoon of the 19th. The bulk of the convection developed on the eastern and southeastern side of the storm, with a couple bands of showers and storms moving into the west coast of the Florida Peninsula. These bands of storms produced 3 confirmed tornadoes, including one EF-2 tornado in Polk County. Otherwise, straight line winds were minimal in west central and southwest Florida and caused little impacts. ||The highest storm total rainfall in west central and southwest Florida was 7.77 inches in Baskin in Pinellas County, with other areas in Pinellas and parts of Hillsborough County seeing 5 to 6 inches, causing minor nuisance flooding. ||The highest storm surge in the area was 3.6 feet at Cedar Key. Taking into account the astronomical tide cycle, this resulted in a peak water level of 2.27 feet MHHW at 5:18 AM EDT on the 19th. Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Event Narrative: Damage was reported to several homes in the Twelve Oaks Mobile Home Park in Seminole. A few homes had roof, window, and carport damage, and several trees were knocked down. No injuries were reported. A long, continuous path of damage was found in western Polk County from a tornado, causing extensive EF-2 damage. An NWS survey and subsequent Civil Air Patrol aerial survey found numerous homes and businesses with damage to roofs, fascia, awnings, and screen enclosures, as well as fences and trees knocked down. One home was completely destroyed. Kathleen Middle School sustained significant roof damage, with rain water and sprinkler systems causing additional water damage. A camper was lifted into a residence near the middle school. The tornado crossed Interstate 4, overturning a tractor trailer."
USW00012842,17,input,2019-10-12 09:53:00,21.7,False,"The following events were reported: Tornado. These occurred near station USW00012842, approximately 38.118 km away, between 2019-10-18 20:29:00 and 2019-10-18 22:28:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 10100000.0 and crop damage of 0.0. Episode Narrative: Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Vincent Island in the Florida Panhandle on the afternoon of the 19th. The bulk of the convection developed on the eastern and southeastern side of the storm, with a couple bands of showers and storms moving into the west coast of the Florida Peninsula. These bands of storms produced 3 confirmed tornadoes, including one EF-2 tornado in Polk County. Otherwise, straight line winds were minimal in west central and southwest Florida and caused little impacts. ||The highest storm total rainfall in west central and southwest Florida was 7.77 inches in Baskin in Pinellas County, with other areas in Pinellas and parts of Hillsborough County seeing 5 to 6 inches, causing minor nuisance flooding. ||The highest storm surge in the area was 3.6 feet at Cedar Key. Taking into account the astronomical tide cycle, this resulted in a peak water level of 2.27 feet MHHW at 5:18 AM EDT on the 19th. Tropical Storm Nestor developed in the Gulf of Mexico and moved northeast, making landfall on St. Event Narrative: Damage was reported to several homes in the Twelve Oaks Mobile Home Park in Seminole. A few homes had roof, window, and carport damage, and several trees were knocked down. No injuries were reported. A long, continuous path of damage was found in western Polk County from a tornado, causing extensive EF-2 damage. An NWS survey and subsequent Civil Air Patrol aerial survey found numerous homes and businesses with damage to roofs, fascia, awnings, and screen enclosures, as well as fences and trees knocked down. One home was completely destroyed. Kathleen Middle School sustained significant roof damage, with rain water and sprinkler systems causing additional water damage. A camper was lifted into a residence near the middle school. The tornado crossed Interstate 4, overturning a tractor trailer."
