station,sample,split,timestamp,value,hasrain,text
USW00003947,7,input,2019-03-25 00:00:00,12.2,False,"The following events were reported: Flood. These occurred near station USW00003947, approximately 19.503 km away, between 2019-03-13 00:00:00 and 2019-03-31 23:59:00. The flood was caused by Heavy Rain / Snow Melt. Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 200000.0 and crop damage of 200000.0. Episode Narrative: Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. While the more significant damage occurred across eastern Nebraska several counties along the Missouri River in parts of northeast Kansas saw some high impacts as well. Numerous locations along the Missouri River received major flooding, in which the impacts were aggravated by by several levy failures. These failures resulted in numerous roads across the area being completely washed away and the inundation of several small towns and residential areas. While the flash flooding threats associated with the levy failures were fairly transient, the Missouri River remained in either minor or moderate flood through the rest of the month. Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. Event Narrative: The gauge in Leavenworth, Kansas reached 31.30 feet (2nd place at the time). Some resources were secured or moved off the base at Fort Leavenworth since some of the base was covered with water. The river remained in flood into the middle part of May. Note: The dollar value assigned to the damages is likely not accurate, as the full extent of the damage is unknown. Once the Missouri River started flooding on March 9, it remained in flood through the remainder of the month. The gauge in St. Joseph, Missouri reached 32.12 feet on March 22 (preliminarily a new record). The flooding was caused by several rounds of heavy snow across the Northern Plains through the winter months, followed by a rapid warm-up and several days of heavy rain. The Missouri River Basin across the Northern Plains flooded with catastrophic consequences as numerous dams and levees failed. As the water flowed into the Missouri River upstream of Buchanan County, the river swelled and ultimately overwhelmed the levees along the river. Local fields were also submerged, which delayed the growing season in the region, but several roads were washed away across Atchison County, and I-29 from St. Joseph northward to the Iowa/Missouri border was closed until mid May. Note: The dollar valued assigned to this event is likely inaccurate as a full tally of the extent of the physical damages is unknown. The Missouri River remained in flood through the rest of the month, into April."
USW00003947,7,input,2019-03-25 01:00:00,11.666666666666666,False,"The following events were reported: Flood. These occurred near station USW00003947, approximately 19.503 km away, between 2019-03-13 00:00:00 and 2019-03-31 23:59:00. The flood was caused by Heavy Rain / Snow Melt. Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 200000.0 and crop damage of 200000.0. Episode Narrative: Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. While the more significant damage occurred across eastern Nebraska several counties along the Missouri River in parts of northeast Kansas saw some high impacts as well. Numerous locations along the Missouri River received major flooding, in which the impacts were aggravated by by several levy failures. These failures resulted in numerous roads across the area being completely washed away and the inundation of several small towns and residential areas. While the flash flooding threats associated with the levy failures were fairly transient, the Missouri River remained in either minor or moderate flood through the rest of the month. Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. Event Narrative: The gauge in Leavenworth, Kansas reached 31.30 feet (2nd place at the time). Some resources were secured or moved off the base at Fort Leavenworth since some of the base was covered with water. The river remained in flood into the middle part of May. Note: The dollar value assigned to the damages is likely not accurate, as the full extent of the damage is unknown. Once the Missouri River started flooding on March 9, it remained in flood through the remainder of the month. The gauge in St. Joseph, Missouri reached 32.12 feet on March 22 (preliminarily a new record). The flooding was caused by several rounds of heavy snow across the Northern Plains through the winter months, followed by a rapid warm-up and several days of heavy rain. The Missouri River Basin across the Northern Plains flooded with catastrophic consequences as numerous dams and levees failed. As the water flowed into the Missouri River upstream of Buchanan County, the river swelled and ultimately overwhelmed the levees along the river. Local fields were also submerged, which delayed the growing season in the region, but several roads were washed away across Atchison County, and I-29 from St. Joseph northward to the Iowa/Missouri border was closed until mid May. Note: The dollar valued assigned to this event is likely inaccurate as a full tally of the extent of the physical damages is unknown. The Missouri River remained in flood through the rest of the month, into April."
USW00003947,7,input,2019-03-25 02:00:00,11.133333333333333,False,"The following events were reported: Flood. These occurred near station USW00003947, approximately 19.503 km away, between 2019-03-13 00:00:00 and 2019-03-31 23:59:00. The flood was caused by Heavy Rain / Snow Melt. Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 200000.0 and crop damage of 200000.0. Episode Narrative: Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. While the more significant damage occurred across eastern Nebraska several counties along the Missouri River in parts of northeast Kansas saw some high impacts as well. Numerous locations along the Missouri River received major flooding, in which the impacts were aggravated by by several levy failures. These failures resulted in numerous roads across the area being completely washed away and the inundation of several small towns and residential areas. While the flash flooding threats associated with the levy failures were fairly transient, the Missouri River remained in either minor or moderate flood through the rest of the month. Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. Event Narrative: The gauge in Leavenworth, Kansas reached 31.30 feet (2nd place at the time). Some resources were secured or moved off the base at Fort Leavenworth since some of the base was covered with water. The river remained in flood into the middle part of May. Note: The dollar value assigned to the damages is likely not accurate, as the full extent of the damage is unknown. Once the Missouri River started flooding on March 9, it remained in flood through the remainder of the month. The gauge in St. Joseph, Missouri reached 32.12 feet on March 22 (preliminarily a new record). The flooding was caused by several rounds of heavy snow across the Northern Plains through the winter months, followed by a rapid warm-up and several days of heavy rain. The Missouri River Basin across the Northern Plains flooded with catastrophic consequences as numerous dams and levees failed. As the water flowed into the Missouri River upstream of Buchanan County, the river swelled and ultimately overwhelmed the levees along the river. Local fields were also submerged, which delayed the growing season in the region, but several roads were washed away across Atchison County, and I-29 from St. Joseph northward to the Iowa/Missouri border was closed until mid May. Note: The dollar valued assigned to this event is likely inaccurate as a full tally of the extent of the physical damages is unknown. The Missouri River remained in flood through the rest of the month, into April."
USW00003947,7,input,2019-03-25 03:00:00,10.6,False,"The following events were reported: Flood. These occurred near station USW00003947, approximately 19.503 km away, between 2019-03-13 00:00:00 and 2019-03-31 23:59:00. The flood was caused by Heavy Rain / Snow Melt. Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 200000.0 and crop damage of 200000.0. Episode Narrative: Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. While the more significant damage occurred across eastern Nebraska several counties along the Missouri River in parts of northeast Kansas saw some high impacts as well. Numerous locations along the Missouri River received major flooding, in which the impacts were aggravated by by several levy failures. These failures resulted in numerous roads across the area being completely washed away and the inundation of several small towns and residential areas. While the flash flooding threats associated with the levy failures were fairly transient, the Missouri River remained in either minor or moderate flood through the rest of the month. Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. Event Narrative: The gauge in Leavenworth, Kansas reached 31.30 feet (2nd place at the time). Some resources were secured or moved off the base at Fort Leavenworth since some of the base was covered with water. The river remained in flood into the middle part of May. Note: The dollar value assigned to the damages is likely not accurate, as the full extent of the damage is unknown. Once the Missouri River started flooding on March 9, it remained in flood through the remainder of the month. The gauge in St. Joseph, Missouri reached 32.12 feet on March 22 (preliminarily a new record). The flooding was caused by several rounds of heavy snow across the Northern Plains through the winter months, followed by a rapid warm-up and several days of heavy rain. The Missouri River Basin across the Northern Plains flooded with catastrophic consequences as numerous dams and levees failed. As the water flowed into the Missouri River upstream of Buchanan County, the river swelled and ultimately overwhelmed the levees along the river. Local fields were also submerged, which delayed the growing season in the region, but several roads were washed away across Atchison County, and I-29 from St. Joseph northward to the Iowa/Missouri border was closed until mid May. Note: The dollar valued assigned to this event is likely inaccurate as a full tally of the extent of the physical damages is unknown. The Missouri River remained in flood through the rest of the month, into April."
USW00003947,7,input,2019-03-25 04:00:00,10.2,False,"The following events were reported: Flood. These occurred near station USW00003947, approximately 19.503 km away, between 2019-03-13 00:00:00 and 2019-03-31 23:59:00. The flood was caused by Heavy Rain / Snow Melt. Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 200000.0 and crop damage of 200000.0. Episode Narrative: Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. While the more significant damage occurred across eastern Nebraska several counties along the Missouri River in parts of northeast Kansas saw some high impacts as well. Numerous locations along the Missouri River received major flooding, in which the impacts were aggravated by by several levy failures. These failures resulted in numerous roads across the area being completely washed away and the inundation of several small towns and residential areas. While the flash flooding threats associated with the levy failures were fairly transient, the Missouri River remained in either minor or moderate flood through the rest of the month. Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. Event Narrative: The gauge in Leavenworth, Kansas reached 31.30 feet (2nd place at the time). Some resources were secured or moved off the base at Fort Leavenworth since some of the base was covered with water. The river remained in flood into the middle part of May. Note: The dollar value assigned to the damages is likely not accurate, as the full extent of the damage is unknown. Once the Missouri River started flooding on March 9, it remained in flood through the remainder of the month. The gauge in St. Joseph, Missouri reached 32.12 feet on March 22 (preliminarily a new record). The flooding was caused by several rounds of heavy snow across the Northern Plains through the winter months, followed by a rapid warm-up and several days of heavy rain. The Missouri River Basin across the Northern Plains flooded with catastrophic consequences as numerous dams and levees failed. As the water flowed into the Missouri River upstream of Buchanan County, the river swelled and ultimately overwhelmed the levees along the river. Local fields were also submerged, which delayed the growing season in the region, but several roads were washed away across Atchison County, and I-29 from St. Joseph northward to the Iowa/Missouri border was closed until mid May. Note: The dollar valued assigned to this event is likely inaccurate as a full tally of the extent of the physical damages is unknown. The Missouri River remained in flood through the rest of the month, into April."
USW00003947,7,input,2019-03-25 05:00:00,9.8,False,"The following events were reported: Flood. These occurred near station USW00003947, approximately 19.503 km away, between 2019-03-13 00:00:00 and 2019-03-31 23:59:00. The flood was caused by Heavy Rain / Snow Melt. Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 200000.0 and crop damage of 200000.0. Episode Narrative: Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. While the more significant damage occurred across eastern Nebraska several counties along the Missouri River in parts of northeast Kansas saw some high impacts as well. Numerous locations along the Missouri River received major flooding, in which the impacts were aggravated by by several levy failures. These failures resulted in numerous roads across the area being completely washed away and the inundation of several small towns and residential areas. While the flash flooding threats associated with the levy failures were fairly transient, the Missouri River remained in either minor or moderate flood through the rest of the month. Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. Event Narrative: The gauge in Leavenworth, Kansas reached 31.30 feet (2nd place at the time). Some resources were secured or moved off the base at Fort Leavenworth since some of the base was covered with water. The river remained in flood into the middle part of May. Note: The dollar value assigned to the damages is likely not accurate, as the full extent of the damage is unknown. Once the Missouri River started flooding on March 9, it remained in flood through the remainder of the month. The gauge in St. Joseph, Missouri reached 32.12 feet on March 22 (preliminarily a new record). The flooding was caused by several rounds of heavy snow across the Northern Plains through the winter months, followed by a rapid warm-up and several days of heavy rain. The Missouri River Basin across the Northern Plains flooded with catastrophic consequences as numerous dams and levees failed. As the water flowed into the Missouri River upstream of Buchanan County, the river swelled and ultimately overwhelmed the levees along the river. Local fields were also submerged, which delayed the growing season in the region, but several roads were washed away across Atchison County, and I-29 from St. Joseph northward to the Iowa/Missouri border was closed until mid May. Note: The dollar valued assigned to this event is likely inaccurate as a full tally of the extent of the physical damages is unknown. The Missouri River remained in flood through the rest of the month, into April."
USW00003947,7,input,2019-03-25 06:00:00,9.4,False,"The following events were reported: Flood. These occurred near station USW00003947, approximately 19.503 km away, between 2019-03-13 00:00:00 and 2019-03-31 23:59:00. The flood was caused by Heavy Rain / Snow Melt. Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 200000.0 and crop damage of 200000.0. Episode Narrative: Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. While the more significant damage occurred across eastern Nebraska several counties along the Missouri River in parts of northeast Kansas saw some high impacts as well. Numerous locations along the Missouri River received major flooding, in which the impacts were aggravated by by several levy failures. These failures resulted in numerous roads across the area being completely washed away and the inundation of several small towns and residential areas. While the flash flooding threats associated with the levy failures were fairly transient, the Missouri River remained in either minor or moderate flood through the rest of the month. Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. Event Narrative: The gauge in Leavenworth, Kansas reached 31.30 feet (2nd place at the time). Some resources were secured or moved off the base at Fort Leavenworth since some of the base was covered with water. The river remained in flood into the middle part of May. Note: The dollar value assigned to the damages is likely not accurate, as the full extent of the damage is unknown. Once the Missouri River started flooding on March 9, it remained in flood through the remainder of the month. The gauge in St. Joseph, Missouri reached 32.12 feet on March 22 (preliminarily a new record). The flooding was caused by several rounds of heavy snow across the Northern Plains through the winter months, followed by a rapid warm-up and several days of heavy rain. The Missouri River Basin across the Northern Plains flooded with catastrophic consequences as numerous dams and levees failed. As the water flowed into the Missouri River upstream of Buchanan County, the river swelled and ultimately overwhelmed the levees along the river. Local fields were also submerged, which delayed the growing season in the region, but several roads were washed away across Atchison County, and I-29 from St. Joseph northward to the Iowa/Missouri border was closed until mid May. Note: The dollar valued assigned to this event is likely inaccurate as a full tally of the extent of the physical damages is unknown. The Missouri River remained in flood through the rest of the month, into April."
USW00003947,7,input,2019-03-25 07:00:00,9.033333333333333,False,"The following events were reported: Flood. These occurred near station USW00003947, approximately 19.503 km away, between 2019-03-13 00:00:00 and 2019-03-31 23:59:00. The flood was caused by Heavy Rain / Snow Melt. Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 200000.0 and crop damage of 200000.0. Episode Narrative: Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. While the more significant damage occurred across eastern Nebraska several counties along the Missouri River in parts of northeast Kansas saw some high impacts as well. Numerous locations along the Missouri River received major flooding, in which the impacts were aggravated by by several levy failures. These failures resulted in numerous roads across the area being completely washed away and the inundation of several small towns and residential areas. While the flash flooding threats associated with the levy failures were fairly transient, the Missouri River remained in either minor or moderate flood through the rest of the month. Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. Event Narrative: The gauge in Leavenworth, Kansas reached 31.30 feet (2nd place at the time). Some resources were secured or moved off the base at Fort Leavenworth since some of the base was covered with water. The river remained in flood into the middle part of May. Note: The dollar value assigned to the damages is likely not accurate, as the full extent of the damage is unknown. Once the Missouri River started flooding on March 9, it remained in flood through the remainder of the month. The gauge in St. Joseph, Missouri reached 32.12 feet on March 22 (preliminarily a new record). The flooding was caused by several rounds of heavy snow across the Northern Plains through the winter months, followed by a rapid warm-up and several days of heavy rain. The Missouri River Basin across the Northern Plains flooded with catastrophic consequences as numerous dams and levees failed. As the water flowed into the Missouri River upstream of Buchanan County, the river swelled and ultimately overwhelmed the levees along the river. Local fields were also submerged, which delayed the growing season in the region, but several roads were washed away across Atchison County, and I-29 from St. Joseph northward to the Iowa/Missouri border was closed until mid May. Note: The dollar valued assigned to this event is likely inaccurate as a full tally of the extent of the physical damages is unknown. The Missouri River remained in flood through the rest of the month, into April."
USW00003947,7,input,2019-03-25 08:00:00,8.666666666666668,False,"The following events were reported: Flood. These occurred near station USW00003947, approximately 19.503 km away, between 2019-03-13 00:00:00 and 2019-03-31 23:59:00. The flood was caused by Heavy Rain / Snow Melt. Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 200000.0 and crop damage of 200000.0. Episode Narrative: Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. While the more significant damage occurred across eastern Nebraska several counties along the Missouri River in parts of northeast Kansas saw some high impacts as well. Numerous locations along the Missouri River received major flooding, in which the impacts were aggravated by by several levy failures. These failures resulted in numerous roads across the area being completely washed away and the inundation of several small towns and residential areas. While the flash flooding threats associated with the levy failures were fairly transient, the Missouri River remained in either minor or moderate flood through the rest of the month. Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. Event Narrative: The gauge in Leavenworth, Kansas reached 31.30 feet (2nd place at the time). Some resources were secured or moved off the base at Fort Leavenworth since some of the base was covered with water. The river remained in flood into the middle part of May. Note: The dollar value assigned to the damages is likely not accurate, as the full extent of the damage is unknown. Once the Missouri River started flooding on March 9, it remained in flood through the remainder of the month. The gauge in St. Joseph, Missouri reached 32.12 feet on March 22 (preliminarily a new record). The flooding was caused by several rounds of heavy snow across the Northern Plains through the winter months, followed by a rapid warm-up and several days of heavy rain. The Missouri River Basin across the Northern Plains flooded with catastrophic consequences as numerous dams and levees failed. As the water flowed into the Missouri River upstream of Buchanan County, the river swelled and ultimately overwhelmed the levees along the river. Local fields were also submerged, which delayed the growing season in the region, but several roads were washed away across Atchison County, and I-29 from St. Joseph northward to the Iowa/Missouri border was closed until mid May. Note: The dollar valued assigned to this event is likely inaccurate as a full tally of the extent of the physical damages is unknown. The Missouri River remained in flood through the rest of the month, into April."
USW00003947,7,input,2019-03-25 09:00:00,8.3,False,"The following events were reported: Flood. These occurred near station USW00003947, approximately 19.503 km away, between 2019-03-13 00:00:00 and 2019-03-31 23:59:00. The flood was caused by Heavy Rain / Snow Melt. Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 200000.0 and crop damage of 200000.0. Episode Narrative: Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. While the more significant damage occurred across eastern Nebraska several counties along the Missouri River in parts of northeast Kansas saw some high impacts as well. Numerous locations along the Missouri River received major flooding, in which the impacts were aggravated by by several levy failures. These failures resulted in numerous roads across the area being completely washed away and the inundation of several small towns and residential areas. While the flash flooding threats associated with the levy failures were fairly transient, the Missouri River remained in either minor or moderate flood through the rest of the month. Several months of heavy snow across the Northern Plains set the stage for a significant and catastrophic flooding event when temperatures warmed and heavy rain fell across Nebraska and the Dakotas. Event Narrative: The gauge in Leavenworth, Kansas reached 31.30 feet (2nd place at the time). Some resources were secured or moved off the base at Fort Leavenworth since some of the base was covered with water. The river remained in flood into the middle part of May. Note: The dollar value assigned to the damages is likely not accurate, as the full extent of the damage is unknown. Once the Missouri River started flooding on March 9, it remained in flood through the remainder of the month. The gauge in St. Joseph, Missouri reached 32.12 feet on March 22 (preliminarily a new record). The flooding was caused by several rounds of heavy snow across the Northern Plains through the winter months, followed by a rapid warm-up and several days of heavy rain. The Missouri River Basin across the Northern Plains flooded with catastrophic consequences as numerous dams and levees failed. As the water flowed into the Missouri River upstream of Buchanan County, the river swelled and ultimately overwhelmed the levees along the river. Local fields were also submerged, which delayed the growing season in the region, but several roads were washed away across Atchison County, and I-29 from St. Joseph northward to the Iowa/Missouri border was closed until mid May. Note: The dollar valued assigned to this event is likely inaccurate as a full tally of the extent of the physical damages is unknown. The Missouri River remained in flood through the rest of the month, into April."
