station,sample,split,timestamp,value,hasrain,text
USW00012918,19,input,2019-05-04 00:53:00,24.4,True,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind. These occurred near station USW00012918, approximately 19.9024 km away, between 2019-05-09 18:44:00 and 2019-05-10 02:00:00. The events included records with hailstones measuring 15.0 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 20000.0 and crop damage of 0.0. Episode Narrative: Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Event Narrative: Ping pong ball sized hail was reported. Ping pong ball sized hail was reported near the intersection of Clear Lake City Blvd. and Space Center Blvd. Golf ball sized hail was reported. Ping pong ball sized hail was blowing through house windows. Portions of Griggs Road were impassable due to high flood waters. There were reports of trees and power lines downed along Highway 96 just west of Highway 3. Thunderstorm winds damaged the roof of the volunteer fire department. Street flooding was reported in the Clear Lake area. Flooded streets with water reaching into residential home yards. Hen egg sized hail was reported at a Dairy Queen near the intersection of South Lake Houston Parkway and Beaumont Highway. Flash flooding lead to impassable roads that extended from Friendswood and League City down the Gulf Freeway to include, Dickinson, Texas City and the city of Galveston. One house flooded in Dickinson with some vehicle flooding. Approximately 25 vehicles were flooded in Texas City with some water entering the Heights Elementary School."
USW00012918,19,input,2019-05-04 01:53:00,23.9,True,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind. These occurred near station USW00012918, approximately 19.9024 km away, between 2019-05-09 18:44:00 and 2019-05-10 02:00:00. The events included records with hailstones measuring 15.0 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 20000.0 and crop damage of 0.0. Episode Narrative: Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Event Narrative: Ping pong ball sized hail was reported. Ping pong ball sized hail was reported near the intersection of Clear Lake City Blvd. and Space Center Blvd. Golf ball sized hail was reported. Ping pong ball sized hail was blowing through house windows. Portions of Griggs Road were impassable due to high flood waters. There were reports of trees and power lines downed along Highway 96 just west of Highway 3. Thunderstorm winds damaged the roof of the volunteer fire department. Street flooding was reported in the Clear Lake area. Flooded streets with water reaching into residential home yards. Hen egg sized hail was reported at a Dairy Queen near the intersection of South Lake Houston Parkway and Beaumont Highway. Flash flooding lead to impassable roads that extended from Friendswood and League City down the Gulf Freeway to include, Dickinson, Texas City and the city of Galveston. One house flooded in Dickinson with some vehicle flooding. Approximately 25 vehicles were flooded in Texas City with some water entering the Heights Elementary School."
USW00012918,19,input,2019-05-04 02:53:00,23.3,True,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind. These occurred near station USW00012918, approximately 19.9024 km away, between 2019-05-09 18:44:00 and 2019-05-10 02:00:00. The events included records with hailstones measuring 15.0 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 20000.0 and crop damage of 0.0. Episode Narrative: Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Event Narrative: Ping pong ball sized hail was reported. Ping pong ball sized hail was reported near the intersection of Clear Lake City Blvd. and Space Center Blvd. Golf ball sized hail was reported. Ping pong ball sized hail was blowing through house windows. Portions of Griggs Road were impassable due to high flood waters. There were reports of trees and power lines downed along Highway 96 just west of Highway 3. Thunderstorm winds damaged the roof of the volunteer fire department. Street flooding was reported in the Clear Lake area. Flooded streets with water reaching into residential home yards. Hen egg sized hail was reported at a Dairy Queen near the intersection of South Lake Houston Parkway and Beaumont Highway. Flash flooding lead to impassable roads that extended from Friendswood and League City down the Gulf Freeway to include, Dickinson, Texas City and the city of Galveston. One house flooded in Dickinson with some vehicle flooding. Approximately 25 vehicles were flooded in Texas City with some water entering the Heights Elementary School."
USW00012918,19,input,2019-05-04 03:53:00,23.3,True,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind. These occurred near station USW00012918, approximately 19.9024 km away, between 2019-05-09 18:44:00 and 2019-05-10 02:00:00. The events included records with hailstones measuring 15.0 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 20000.0 and crop damage of 0.0. Episode Narrative: Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Event Narrative: Ping pong ball sized hail was reported. Ping pong ball sized hail was reported near the intersection of Clear Lake City Blvd. and Space Center Blvd. Golf ball sized hail was reported. Ping pong ball sized hail was blowing through house windows. Portions of Griggs Road were impassable due to high flood waters. There were reports of trees and power lines downed along Highway 96 just west of Highway 3. Thunderstorm winds damaged the roof of the volunteer fire department. Street flooding was reported in the Clear Lake area. Flooded streets with water reaching into residential home yards. Hen egg sized hail was reported at a Dairy Queen near the intersection of South Lake Houston Parkway and Beaumont Highway. Flash flooding lead to impassable roads that extended from Friendswood and League City down the Gulf Freeway to include, Dickinson, Texas City and the city of Galveston. One house flooded in Dickinson with some vehicle flooding. Approximately 25 vehicles were flooded in Texas City with some water entering the Heights Elementary School."
USW00012918,19,input,2019-05-04 04:53:00,23.3,True,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind. These occurred near station USW00012918, approximately 19.9024 km away, between 2019-05-09 18:44:00 and 2019-05-10 02:00:00. The events included records with hailstones measuring 15.0 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 20000.0 and crop damage of 0.0. Episode Narrative: Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Event Narrative: Ping pong ball sized hail was reported. Ping pong ball sized hail was reported near the intersection of Clear Lake City Blvd. and Space Center Blvd. Golf ball sized hail was reported. Ping pong ball sized hail was blowing through house windows. Portions of Griggs Road were impassable due to high flood waters. There were reports of trees and power lines downed along Highway 96 just west of Highway 3. Thunderstorm winds damaged the roof of the volunteer fire department. Street flooding was reported in the Clear Lake area. Flooded streets with water reaching into residential home yards. Hen egg sized hail was reported at a Dairy Queen near the intersection of South Lake Houston Parkway and Beaumont Highway. Flash flooding lead to impassable roads that extended from Friendswood and League City down the Gulf Freeway to include, Dickinson, Texas City and the city of Galveston. One house flooded in Dickinson with some vehicle flooding. Approximately 25 vehicles were flooded in Texas City with some water entering the Heights Elementary School."
USW00012918,19,input,2019-05-04 05:53:00,23.3,True,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind. These occurred near station USW00012918, approximately 19.9024 km away, between 2019-05-09 18:44:00 and 2019-05-10 02:00:00. The events included records with hailstones measuring 15.0 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 20000.0 and crop damage of 0.0. Episode Narrative: Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Event Narrative: Ping pong ball sized hail was reported. Ping pong ball sized hail was reported near the intersection of Clear Lake City Blvd. and Space Center Blvd. Golf ball sized hail was reported. Ping pong ball sized hail was blowing through house windows. Portions of Griggs Road were impassable due to high flood waters. There were reports of trees and power lines downed along Highway 96 just west of Highway 3. Thunderstorm winds damaged the roof of the volunteer fire department. Street flooding was reported in the Clear Lake area. Flooded streets with water reaching into residential home yards. Hen egg sized hail was reported at a Dairy Queen near the intersection of South Lake Houston Parkway and Beaumont Highway. Flash flooding lead to impassable roads that extended from Friendswood and League City down the Gulf Freeway to include, Dickinson, Texas City and the city of Galveston. One house flooded in Dickinson with some vehicle flooding. Approximately 25 vehicles were flooded in Texas City with some water entering the Heights Elementary School."
USW00012918,19,input,2019-05-04 06:53:00,23.3,True,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind. These occurred near station USW00012918, approximately 19.9024 km away, between 2019-05-09 18:44:00 and 2019-05-10 02:00:00. The events included records with hailstones measuring 15.0 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 20000.0 and crop damage of 0.0. Episode Narrative: Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Event Narrative: Ping pong ball sized hail was reported. Ping pong ball sized hail was reported near the intersection of Clear Lake City Blvd. and Space Center Blvd. Golf ball sized hail was reported. Ping pong ball sized hail was blowing through house windows. Portions of Griggs Road were impassable due to high flood waters. There were reports of trees and power lines downed along Highway 96 just west of Highway 3. Thunderstorm winds damaged the roof of the volunteer fire department. Street flooding was reported in the Clear Lake area. Flooded streets with water reaching into residential home yards. Hen egg sized hail was reported at a Dairy Queen near the intersection of South Lake Houston Parkway and Beaumont Highway. Flash flooding lead to impassable roads that extended from Friendswood and League City down the Gulf Freeway to include, Dickinson, Texas City and the city of Galveston. One house flooded in Dickinson with some vehicle flooding. Approximately 25 vehicles were flooded in Texas City with some water entering the Heights Elementary School."
USW00012918,19,input,2019-05-04 07:53:00,19.4,True,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind. These occurred near station USW00012918, approximately 19.9024 km away, between 2019-05-09 18:44:00 and 2019-05-10 02:00:00. The events included records with hailstones measuring 15.0 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 20000.0 and crop damage of 0.0. Episode Narrative: Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Event Narrative: Ping pong ball sized hail was reported. Ping pong ball sized hail was reported near the intersection of Clear Lake City Blvd. and Space Center Blvd. Golf ball sized hail was reported. Ping pong ball sized hail was blowing through house windows. Portions of Griggs Road were impassable due to high flood waters. There were reports of trees and power lines downed along Highway 96 just west of Highway 3. Thunderstorm winds damaged the roof of the volunteer fire department. Street flooding was reported in the Clear Lake area. Flooded streets with water reaching into residential home yards. Hen egg sized hail was reported at a Dairy Queen near the intersection of South Lake Houston Parkway and Beaumont Highway. Flash flooding lead to impassable roads that extended from Friendswood and League City down the Gulf Freeway to include, Dickinson, Texas City and the city of Galveston. One house flooded in Dickinson with some vehicle flooding. Approximately 25 vehicles were flooded in Texas City with some water entering the Heights Elementary School."
USW00012918,19,input,2019-05-04 08:53:00,19.4,True,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind. These occurred near station USW00012918, approximately 19.9024 km away, between 2019-05-09 18:44:00 and 2019-05-10 02:00:00. The events included records with hailstones measuring 15.0 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 20000.0 and crop damage of 0.0. Episode Narrative: Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Event Narrative: Ping pong ball sized hail was reported. Ping pong ball sized hail was reported near the intersection of Clear Lake City Blvd. and Space Center Blvd. Golf ball sized hail was reported. Ping pong ball sized hail was blowing through house windows. Portions of Griggs Road were impassable due to high flood waters. There were reports of trees and power lines downed along Highway 96 just west of Highway 3. Thunderstorm winds damaged the roof of the volunteer fire department. Street flooding was reported in the Clear Lake area. Flooded streets with water reaching into residential home yards. Hen egg sized hail was reported at a Dairy Queen near the intersection of South Lake Houston Parkway and Beaumont Highway. Flash flooding lead to impassable roads that extended from Friendswood and League City down the Gulf Freeway to include, Dickinson, Texas City and the city of Galveston. One house flooded in Dickinson with some vehicle flooding. Approximately 25 vehicles were flooded in Texas City with some water entering the Heights Elementary School."
USW00012918,19,input,2019-05-04 09:53:00,19.4,True,"The following events were reported: Flash Flood, Hail, Thunderstorm Wind. These occurred near station USW00012918, approximately 19.9024 km away, between 2019-05-09 18:44:00 and 2019-05-10 02:00:00. The events included records with hailstones measuring 15.0 inches.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 20000.0 and crop damage of 0.0. Episode Narrative: Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Shortwave disturbances traveling across a slow-moving frontal boundary within a moist air mass allowed for the development of high rainfall producing storms. Event Narrative: Ping pong ball sized hail was reported. Ping pong ball sized hail was reported near the intersection of Clear Lake City Blvd. and Space Center Blvd. Golf ball sized hail was reported. Ping pong ball sized hail was blowing through house windows. Portions of Griggs Road were impassable due to high flood waters. There were reports of trees and power lines downed along Highway 96 just west of Highway 3. Thunderstorm winds damaged the roof of the volunteer fire department. Street flooding was reported in the Clear Lake area. Flooded streets with water reaching into residential home yards. Hen egg sized hail was reported at a Dairy Queen near the intersection of South Lake Houston Parkway and Beaumont Highway. Flash flooding lead to impassable roads that extended from Friendswood and League City down the Gulf Freeway to include, Dickinson, Texas City and the city of Galveston. One house flooded in Dickinson with some vehicle flooding. Approximately 25 vehicles were flooded in Texas City with some water entering the Heights Elementary School."
