station,sample,split,timestamp,value,hasrain,text
USW00012894,39,input,2020-09-14 00:53:00,23.9,True,"The following events were reported: Flood. These occurred near station USW00012894, approximately 39.5976 km away, between 2020-09-20 18:00:00 and 2020-09-20 21:00:00. The flood was caused by Heavy Rain. Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: A frontal boundary is draped over the Atlantic waters off the eastern sea board of the United States and across central Florida and into the Gulf of Mexico. Aloft, high pressure retreats into the central Gulf and western Caribbean with a mid-level trough amplifying across the peninsula. Additionally, a mesolow has developed along the frontal boundary off the Space Coast before pushing over the Lake Okeechobee region and into the Atlantic waters. This setup combined with increasing amounts of available moisture |created areas of more vigorous convection that produced torrential rainfall that eventually lead to flooding across areas of Palm Beach and Hendry counties. Event Narrative: Law enforcement reported street flooding near the intersection of Bridge Street and Oklahoma Avenue due to heavy rainfall from thunderstorms."
USW00012894,39,input,2020-09-14 01:53:00,23.9,True,"The following events were reported: Flood. These occurred near station USW00012894, approximately 39.5976 km away, between 2020-09-20 18:00:00 and 2020-09-20 21:00:00. The flood was caused by Heavy Rain. Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: A frontal boundary is draped over the Atlantic waters off the eastern sea board of the United States and across central Florida and into the Gulf of Mexico. Aloft, high pressure retreats into the central Gulf and western Caribbean with a mid-level trough amplifying across the peninsula. Additionally, a mesolow has developed along the frontal boundary off the Space Coast before pushing over the Lake Okeechobee region and into the Atlantic waters. This setup combined with increasing amounts of available moisture |created areas of more vigorous convection that produced torrential rainfall that eventually lead to flooding across areas of Palm Beach and Hendry counties. Event Narrative: Law enforcement reported street flooding near the intersection of Bridge Street and Oklahoma Avenue due to heavy rainfall from thunderstorms."
USW00012894,39,input,2020-09-14 02:53:00,22.8,True,"The following events were reported: Flood. These occurred near station USW00012894, approximately 39.5976 km away, between 2020-09-20 18:00:00 and 2020-09-20 21:00:00. The flood was caused by Heavy Rain. Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: A frontal boundary is draped over the Atlantic waters off the eastern sea board of the United States and across central Florida and into the Gulf of Mexico. Aloft, high pressure retreats into the central Gulf and western Caribbean with a mid-level trough amplifying across the peninsula. Additionally, a mesolow has developed along the frontal boundary off the Space Coast before pushing over the Lake Okeechobee region and into the Atlantic waters. This setup combined with increasing amounts of available moisture |created areas of more vigorous convection that produced torrential rainfall that eventually lead to flooding across areas of Palm Beach and Hendry counties. Event Narrative: Law enforcement reported street flooding near the intersection of Bridge Street and Oklahoma Avenue due to heavy rainfall from thunderstorms."
USW00012894,39,input,2020-09-14 03:53:00,22.8,True,"The following events were reported: Flood. These occurred near station USW00012894, approximately 39.5976 km away, between 2020-09-20 18:00:00 and 2020-09-20 21:00:00. The flood was caused by Heavy Rain. Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: A frontal boundary is draped over the Atlantic waters off the eastern sea board of the United States and across central Florida and into the Gulf of Mexico. Aloft, high pressure retreats into the central Gulf and western Caribbean with a mid-level trough amplifying across the peninsula. Additionally, a mesolow has developed along the frontal boundary off the Space Coast before pushing over the Lake Okeechobee region and into the Atlantic waters. This setup combined with increasing amounts of available moisture |created areas of more vigorous convection that produced torrential rainfall that eventually lead to flooding across areas of Palm Beach and Hendry counties. Event Narrative: Law enforcement reported street flooding near the intersection of Bridge Street and Oklahoma Avenue due to heavy rainfall from thunderstorms."
USW00012894,39,input,2020-09-14 04:53:00,23.3,True,"The following events were reported: Flood. These occurred near station USW00012894, approximately 39.5976 km away, between 2020-09-20 18:00:00 and 2020-09-20 21:00:00. The flood was caused by Heavy Rain. Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: A frontal boundary is draped over the Atlantic waters off the eastern sea board of the United States and across central Florida and into the Gulf of Mexico. Aloft, high pressure retreats into the central Gulf and western Caribbean with a mid-level trough amplifying across the peninsula. Additionally, a mesolow has developed along the frontal boundary off the Space Coast before pushing over the Lake Okeechobee region and into the Atlantic waters. This setup combined with increasing amounts of available moisture |created areas of more vigorous convection that produced torrential rainfall that eventually lead to flooding across areas of Palm Beach and Hendry counties. Event Narrative: Law enforcement reported street flooding near the intersection of Bridge Street and Oklahoma Avenue due to heavy rainfall from thunderstorms."
USW00012894,39,input,2020-09-14 05:53:00,23.9,True,"The following events were reported: Flood. These occurred near station USW00012894, approximately 39.5976 km away, between 2020-09-20 18:00:00 and 2020-09-20 21:00:00. The flood was caused by Heavy Rain. Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: A frontal boundary is draped over the Atlantic waters off the eastern sea board of the United States and across central Florida and into the Gulf of Mexico. Aloft, high pressure retreats into the central Gulf and western Caribbean with a mid-level trough amplifying across the peninsula. Additionally, a mesolow has developed along the frontal boundary off the Space Coast before pushing over the Lake Okeechobee region and into the Atlantic waters. This setup combined with increasing amounts of available moisture |created areas of more vigorous convection that produced torrential rainfall that eventually lead to flooding across areas of Palm Beach and Hendry counties. Event Narrative: Law enforcement reported street flooding near the intersection of Bridge Street and Oklahoma Avenue due to heavy rainfall from thunderstorms."
USW00012894,39,input,2020-09-14 06:53:00,23.9,True,"The following events were reported: Flood. These occurred near station USW00012894, approximately 39.5976 km away, between 2020-09-20 18:00:00 and 2020-09-20 21:00:00. The flood was caused by Heavy Rain. Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: A frontal boundary is draped over the Atlantic waters off the eastern sea board of the United States and across central Florida and into the Gulf of Mexico. Aloft, high pressure retreats into the central Gulf and western Caribbean with a mid-level trough amplifying across the peninsula. Additionally, a mesolow has developed along the frontal boundary off the Space Coast before pushing over the Lake Okeechobee region and into the Atlantic waters. This setup combined with increasing amounts of available moisture |created areas of more vigorous convection that produced torrential rainfall that eventually lead to flooding across areas of Palm Beach and Hendry counties. Event Narrative: Law enforcement reported street flooding near the intersection of Bridge Street and Oklahoma Avenue due to heavy rainfall from thunderstorms."
USW00012894,39,input,2020-09-14 07:53:00,23.3,True,"The following events were reported: Flood. These occurred near station USW00012894, approximately 39.5976 km away, between 2020-09-20 18:00:00 and 2020-09-20 21:00:00. The flood was caused by Heavy Rain. Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: A frontal boundary is draped over the Atlantic waters off the eastern sea board of the United States and across central Florida and into the Gulf of Mexico. Aloft, high pressure retreats into the central Gulf and western Caribbean with a mid-level trough amplifying across the peninsula. Additionally, a mesolow has developed along the frontal boundary off the Space Coast before pushing over the Lake Okeechobee region and into the Atlantic waters. This setup combined with increasing amounts of available moisture |created areas of more vigorous convection that produced torrential rainfall that eventually lead to flooding across areas of Palm Beach and Hendry counties. Event Narrative: Law enforcement reported street flooding near the intersection of Bridge Street and Oklahoma Avenue due to heavy rainfall from thunderstorms."
USW00012894,39,input,2020-09-14 08:53:00,23.3,True,"The following events were reported: Flood. These occurred near station USW00012894, approximately 39.5976 km away, between 2020-09-20 18:00:00 and 2020-09-20 21:00:00. The flood was caused by Heavy Rain. Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: A frontal boundary is draped over the Atlantic waters off the eastern sea board of the United States and across central Florida and into the Gulf of Mexico. Aloft, high pressure retreats into the central Gulf and western Caribbean with a mid-level trough amplifying across the peninsula. Additionally, a mesolow has developed along the frontal boundary off the Space Coast before pushing over the Lake Okeechobee region and into the Atlantic waters. This setup combined with increasing amounts of available moisture |created areas of more vigorous convection that produced torrential rainfall that eventually lead to flooding across areas of Palm Beach and Hendry counties. Event Narrative: Law enforcement reported street flooding near the intersection of Bridge Street and Oklahoma Avenue due to heavy rainfall from thunderstorms."
USW00012894,39,input,2020-09-14 09:53:00,23.9,True,"The following events were reported: Flood. These occurred near station USW00012894, approximately 39.5976 km away, between 2020-09-20 18:00:00 and 2020-09-20 21:00:00. The flood was caused by Heavy Rain. Thankfully, no injuries or fatalities were reported. No significant property or crop damage was reported. Episode Narrative: A frontal boundary is draped over the Atlantic waters off the eastern sea board of the United States and across central Florida and into the Gulf of Mexico. Aloft, high pressure retreats into the central Gulf and western Caribbean with a mid-level trough amplifying across the peninsula. Additionally, a mesolow has developed along the frontal boundary off the Space Coast before pushing over the Lake Okeechobee region and into the Atlantic waters. This setup combined with increasing amounts of available moisture |created areas of more vigorous convection that produced torrential rainfall that eventually lead to flooding across areas of Palm Beach and Hendry counties. Event Narrative: Law enforcement reported street flooding near the intersection of Bridge Street and Oklahoma Avenue due to heavy rainfall from thunderstorms."
