station,sample,split,timestamp,value,hasrain,text
USW00012842,8,input,2015-07-23 00:53:00,29.4,False,"The following events were reported: Flood, Heavy Rain. These occurred near station USW00012842, approximately 26.9444 km away, between 2015-07-24 12:05:00 and 2015-07-29 12:00:00. The flood was caused by Heavy Rain. The events resulted in 0 injuries and 1 fatalities. The events caused property damage valued at 1550000.0 and crop damage of 0.0. Episode Narrative: An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. In combination with anomalously high atmospheric moisture and onshore flow, this low helped produce numerous showers and thunderstorms that caused very high rainfall rates and slow moving storms. In some cases, areas received several rounds of heavy rainfall over the course of a few days. This resulted in some areas receiving as over 11 inches of rain between the 24th and 27th, with both areal flooding and river flooding reported. One fatality occurred with the residual flooding in Pinellas County on the 29th. An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. Event Narrative: Pasco County Emergency Management and numerous broadcast media outlets reported widespread flooding across western Pasco County due to a couple of days of very heavy rainfall, with at least one site reporting over 11 inches of rain. ||In Hudson on the 24th, street flooding was reported to have caused several stranded cars, with water almost up to the hood of one car.||In New Port Richey, Jarvis Street had to be closed on the 24th due to the heavy rain, and water was over the height of car tires near the intersection of US 19 and State Road 54.||More rain fell on the already saturated ground on the 25th, making conditions worse. More street flooding, closed roads, and stranded cars were reported in New Port Richey, Port Richey, Trinity, and Hudson. Pinellas County received heavy rain on the 24th and 25th, with a few sites in the northern parts of the county reporting nearly 9 inches of rain over the course of a few days. ||Water was reported on the roadways up to the bumpers of cars along portions of McMullen Booth Road. Heavy rain fell over the Anclote River basin on the 25th and 26th, causing the river to rise into moderate flood stage (22 feet) during the evening of the 25th, cresting at a level of 23.62 feet early on the morning of the 27th, then finally falling back into minor flood stage on the 28th. The Pasco County Office of Emergency Management reported that 321 homes were evacuated near Elfers along the Anclote River, and multiple swift water rescues were conducted by Pasco County Fire Rescue. Pinellas County Emergency Management relayed a report from the Medical Examiner of a 58 year old homeless man who was found face down submerged in a drainage area that was filled with storm water on July 29th. The man was resuscitated and taken to a hospital where he eventually expired on August 4th. The Medical Examiner ruled that the cause of death was complications of drowning, with contributing conditions of arteriosclerotic cardiovascular disease and chronic ethanolism."
USW00012842,8,input,2015-07-23 01:53:00,29.4,False,"The following events were reported: Flood, Heavy Rain. These occurred near station USW00012842, approximately 26.9444 km away, between 2015-07-24 12:05:00 and 2015-07-29 12:00:00. The flood was caused by Heavy Rain. The events resulted in 0 injuries and 1 fatalities. The events caused property damage valued at 1550000.0 and crop damage of 0.0. Episode Narrative: An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. In combination with anomalously high atmospheric moisture and onshore flow, this low helped produce numerous showers and thunderstorms that caused very high rainfall rates and slow moving storms. In some cases, areas received several rounds of heavy rainfall over the course of a few days. This resulted in some areas receiving as over 11 inches of rain between the 24th and 27th, with both areal flooding and river flooding reported. One fatality occurred with the residual flooding in Pinellas County on the 29th. An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. Event Narrative: Pasco County Emergency Management and numerous broadcast media outlets reported widespread flooding across western Pasco County due to a couple of days of very heavy rainfall, with at least one site reporting over 11 inches of rain. ||In Hudson on the 24th, street flooding was reported to have caused several stranded cars, with water almost up to the hood of one car.||In New Port Richey, Jarvis Street had to be closed on the 24th due to the heavy rain, and water was over the height of car tires near the intersection of US 19 and State Road 54.||More rain fell on the already saturated ground on the 25th, making conditions worse. More street flooding, closed roads, and stranded cars were reported in New Port Richey, Port Richey, Trinity, and Hudson. Pinellas County received heavy rain on the 24th and 25th, with a few sites in the northern parts of the county reporting nearly 9 inches of rain over the course of a few days. ||Water was reported on the roadways up to the bumpers of cars along portions of McMullen Booth Road. Heavy rain fell over the Anclote River basin on the 25th and 26th, causing the river to rise into moderate flood stage (22 feet) during the evening of the 25th, cresting at a level of 23.62 feet early on the morning of the 27th, then finally falling back into minor flood stage on the 28th. The Pasco County Office of Emergency Management reported that 321 homes were evacuated near Elfers along the Anclote River, and multiple swift water rescues were conducted by Pasco County Fire Rescue. Pinellas County Emergency Management relayed a report from the Medical Examiner of a 58 year old homeless man who was found face down submerged in a drainage area that was filled with storm water on July 29th. The man was resuscitated and taken to a hospital where he eventually expired on August 4th. The Medical Examiner ruled that the cause of death was complications of drowning, with contributing conditions of arteriosclerotic cardiovascular disease and chronic ethanolism."
USW00012842,8,input,2015-07-23 02:53:00,29.4,False,"The following events were reported: Flood, Heavy Rain. These occurred near station USW00012842, approximately 26.9444 km away, between 2015-07-24 12:05:00 and 2015-07-29 12:00:00. The flood was caused by Heavy Rain. The events resulted in 0 injuries and 1 fatalities. The events caused property damage valued at 1550000.0 and crop damage of 0.0. Episode Narrative: An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. In combination with anomalously high atmospheric moisture and onshore flow, this low helped produce numerous showers and thunderstorms that caused very high rainfall rates and slow moving storms. In some cases, areas received several rounds of heavy rainfall over the course of a few days. This resulted in some areas receiving as over 11 inches of rain between the 24th and 27th, with both areal flooding and river flooding reported. One fatality occurred with the residual flooding in Pinellas County on the 29th. An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. Event Narrative: Pasco County Emergency Management and numerous broadcast media outlets reported widespread flooding across western Pasco County due to a couple of days of very heavy rainfall, with at least one site reporting over 11 inches of rain. ||In Hudson on the 24th, street flooding was reported to have caused several stranded cars, with water almost up to the hood of one car.||In New Port Richey, Jarvis Street had to be closed on the 24th due to the heavy rain, and water was over the height of car tires near the intersection of US 19 and State Road 54.||More rain fell on the already saturated ground on the 25th, making conditions worse. More street flooding, closed roads, and stranded cars were reported in New Port Richey, Port Richey, Trinity, and Hudson. Pinellas County received heavy rain on the 24th and 25th, with a few sites in the northern parts of the county reporting nearly 9 inches of rain over the course of a few days. ||Water was reported on the roadways up to the bumpers of cars along portions of McMullen Booth Road. Heavy rain fell over the Anclote River basin on the 25th and 26th, causing the river to rise into moderate flood stage (22 feet) during the evening of the 25th, cresting at a level of 23.62 feet early on the morning of the 27th, then finally falling back into minor flood stage on the 28th. The Pasco County Office of Emergency Management reported that 321 homes were evacuated near Elfers along the Anclote River, and multiple swift water rescues were conducted by Pasco County Fire Rescue. Pinellas County Emergency Management relayed a report from the Medical Examiner of a 58 year old homeless man who was found face down submerged in a drainage area that was filled with storm water on July 29th. The man was resuscitated and taken to a hospital where he eventually expired on August 4th. The Medical Examiner ruled that the cause of death was complications of drowning, with contributing conditions of arteriosclerotic cardiovascular disease and chronic ethanolism."
USW00012842,8,input,2015-07-23 03:53:00,29.4,False,"The following events were reported: Flood, Heavy Rain. These occurred near station USW00012842, approximately 26.9444 km away, between 2015-07-24 12:05:00 and 2015-07-29 12:00:00. The flood was caused by Heavy Rain. The events resulted in 0 injuries and 1 fatalities. The events caused property damage valued at 1550000.0 and crop damage of 0.0. Episode Narrative: An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. In combination with anomalously high atmospheric moisture and onshore flow, this low helped produce numerous showers and thunderstorms that caused very high rainfall rates and slow moving storms. In some cases, areas received several rounds of heavy rainfall over the course of a few days. This resulted in some areas receiving as over 11 inches of rain between the 24th and 27th, with both areal flooding and river flooding reported. One fatality occurred with the residual flooding in Pinellas County on the 29th. An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. Event Narrative: Pasco County Emergency Management and numerous broadcast media outlets reported widespread flooding across western Pasco County due to a couple of days of very heavy rainfall, with at least one site reporting over 11 inches of rain. ||In Hudson on the 24th, street flooding was reported to have caused several stranded cars, with water almost up to the hood of one car.||In New Port Richey, Jarvis Street had to be closed on the 24th due to the heavy rain, and water was over the height of car tires near the intersection of US 19 and State Road 54.||More rain fell on the already saturated ground on the 25th, making conditions worse. More street flooding, closed roads, and stranded cars were reported in New Port Richey, Port Richey, Trinity, and Hudson. Pinellas County received heavy rain on the 24th and 25th, with a few sites in the northern parts of the county reporting nearly 9 inches of rain over the course of a few days. ||Water was reported on the roadways up to the bumpers of cars along portions of McMullen Booth Road. Heavy rain fell over the Anclote River basin on the 25th and 26th, causing the river to rise into moderate flood stage (22 feet) during the evening of the 25th, cresting at a level of 23.62 feet early on the morning of the 27th, then finally falling back into minor flood stage on the 28th. The Pasco County Office of Emergency Management reported that 321 homes were evacuated near Elfers along the Anclote River, and multiple swift water rescues were conducted by Pasco County Fire Rescue. Pinellas County Emergency Management relayed a report from the Medical Examiner of a 58 year old homeless man who was found face down submerged in a drainage area that was filled with storm water on July 29th. The man was resuscitated and taken to a hospital where he eventually expired on August 4th. The Medical Examiner ruled that the cause of death was complications of drowning, with contributing conditions of arteriosclerotic cardiovascular disease and chronic ethanolism."
USW00012842,8,input,2015-07-23 04:53:00,29.4,False,"The following events were reported: Flood, Heavy Rain. These occurred near station USW00012842, approximately 26.9444 km away, between 2015-07-24 12:05:00 and 2015-07-29 12:00:00. The flood was caused by Heavy Rain. The events resulted in 0 injuries and 1 fatalities. The events caused property damage valued at 1550000.0 and crop damage of 0.0. Episode Narrative: An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. In combination with anomalously high atmospheric moisture and onshore flow, this low helped produce numerous showers and thunderstorms that caused very high rainfall rates and slow moving storms. In some cases, areas received several rounds of heavy rainfall over the course of a few days. This resulted in some areas receiving as over 11 inches of rain between the 24th and 27th, with both areal flooding and river flooding reported. One fatality occurred with the residual flooding in Pinellas County on the 29th. An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. Event Narrative: Pasco County Emergency Management and numerous broadcast media outlets reported widespread flooding across western Pasco County due to a couple of days of very heavy rainfall, with at least one site reporting over 11 inches of rain. ||In Hudson on the 24th, street flooding was reported to have caused several stranded cars, with water almost up to the hood of one car.||In New Port Richey, Jarvis Street had to be closed on the 24th due to the heavy rain, and water was over the height of car tires near the intersection of US 19 and State Road 54.||More rain fell on the already saturated ground on the 25th, making conditions worse. More street flooding, closed roads, and stranded cars were reported in New Port Richey, Port Richey, Trinity, and Hudson. Pinellas County received heavy rain on the 24th and 25th, with a few sites in the northern parts of the county reporting nearly 9 inches of rain over the course of a few days. ||Water was reported on the roadways up to the bumpers of cars along portions of McMullen Booth Road. Heavy rain fell over the Anclote River basin on the 25th and 26th, causing the river to rise into moderate flood stage (22 feet) during the evening of the 25th, cresting at a level of 23.62 feet early on the morning of the 27th, then finally falling back into minor flood stage on the 28th. The Pasco County Office of Emergency Management reported that 321 homes were evacuated near Elfers along the Anclote River, and multiple swift water rescues were conducted by Pasco County Fire Rescue. Pinellas County Emergency Management relayed a report from the Medical Examiner of a 58 year old homeless man who was found face down submerged in a drainage area that was filled with storm water on July 29th. The man was resuscitated and taken to a hospital where he eventually expired on August 4th. The Medical Examiner ruled that the cause of death was complications of drowning, with contributing conditions of arteriosclerotic cardiovascular disease and chronic ethanolism."
USW00012842,8,input,2015-07-23 05:53:00,28.9,False,"The following events were reported: Flood, Heavy Rain. These occurred near station USW00012842, approximately 26.9444 km away, between 2015-07-24 12:05:00 and 2015-07-29 12:00:00. The flood was caused by Heavy Rain. The events resulted in 0 injuries and 1 fatalities. The events caused property damage valued at 1550000.0 and crop damage of 0.0. Episode Narrative: An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. In combination with anomalously high atmospheric moisture and onshore flow, this low helped produce numerous showers and thunderstorms that caused very high rainfall rates and slow moving storms. In some cases, areas received several rounds of heavy rainfall over the course of a few days. This resulted in some areas receiving as over 11 inches of rain between the 24th and 27th, with both areal flooding and river flooding reported. One fatality occurred with the residual flooding in Pinellas County on the 29th. An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. Event Narrative: Pasco County Emergency Management and numerous broadcast media outlets reported widespread flooding across western Pasco County due to a couple of days of very heavy rainfall, with at least one site reporting over 11 inches of rain. ||In Hudson on the 24th, street flooding was reported to have caused several stranded cars, with water almost up to the hood of one car.||In New Port Richey, Jarvis Street had to be closed on the 24th due to the heavy rain, and water was over the height of car tires near the intersection of US 19 and State Road 54.||More rain fell on the already saturated ground on the 25th, making conditions worse. More street flooding, closed roads, and stranded cars were reported in New Port Richey, Port Richey, Trinity, and Hudson. Pinellas County received heavy rain on the 24th and 25th, with a few sites in the northern parts of the county reporting nearly 9 inches of rain over the course of a few days. ||Water was reported on the roadways up to the bumpers of cars along portions of McMullen Booth Road. Heavy rain fell over the Anclote River basin on the 25th and 26th, causing the river to rise into moderate flood stage (22 feet) during the evening of the 25th, cresting at a level of 23.62 feet early on the morning of the 27th, then finally falling back into minor flood stage on the 28th. The Pasco County Office of Emergency Management reported that 321 homes were evacuated near Elfers along the Anclote River, and multiple swift water rescues were conducted by Pasco County Fire Rescue. Pinellas County Emergency Management relayed a report from the Medical Examiner of a 58 year old homeless man who was found face down submerged in a drainage area that was filled with storm water on July 29th. The man was resuscitated and taken to a hospital where he eventually expired on August 4th. The Medical Examiner ruled that the cause of death was complications of drowning, with contributing conditions of arteriosclerotic cardiovascular disease and chronic ethanolism."
USW00012842,8,input,2015-07-23 06:53:00,28.9,False,"The following events were reported: Flood, Heavy Rain. These occurred near station USW00012842, approximately 26.9444 km away, between 2015-07-24 12:05:00 and 2015-07-29 12:00:00. The flood was caused by Heavy Rain. The events resulted in 0 injuries and 1 fatalities. The events caused property damage valued at 1550000.0 and crop damage of 0.0. Episode Narrative: An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. In combination with anomalously high atmospheric moisture and onshore flow, this low helped produce numerous showers and thunderstorms that caused very high rainfall rates and slow moving storms. In some cases, areas received several rounds of heavy rainfall over the course of a few days. This resulted in some areas receiving as over 11 inches of rain between the 24th and 27th, with both areal flooding and river flooding reported. One fatality occurred with the residual flooding in Pinellas County on the 29th. An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. Event Narrative: Pasco County Emergency Management and numerous broadcast media outlets reported widespread flooding across western Pasco County due to a couple of days of very heavy rainfall, with at least one site reporting over 11 inches of rain. ||In Hudson on the 24th, street flooding was reported to have caused several stranded cars, with water almost up to the hood of one car.||In New Port Richey, Jarvis Street had to be closed on the 24th due to the heavy rain, and water was over the height of car tires near the intersection of US 19 and State Road 54.||More rain fell on the already saturated ground on the 25th, making conditions worse. More street flooding, closed roads, and stranded cars were reported in New Port Richey, Port Richey, Trinity, and Hudson. Pinellas County received heavy rain on the 24th and 25th, with a few sites in the northern parts of the county reporting nearly 9 inches of rain over the course of a few days. ||Water was reported on the roadways up to the bumpers of cars along portions of McMullen Booth Road. Heavy rain fell over the Anclote River basin on the 25th and 26th, causing the river to rise into moderate flood stage (22 feet) during the evening of the 25th, cresting at a level of 23.62 feet early on the morning of the 27th, then finally falling back into minor flood stage on the 28th. The Pasco County Office of Emergency Management reported that 321 homes were evacuated near Elfers along the Anclote River, and multiple swift water rescues were conducted by Pasco County Fire Rescue. Pinellas County Emergency Management relayed a report from the Medical Examiner of a 58 year old homeless man who was found face down submerged in a drainage area that was filled with storm water on July 29th. The man was resuscitated and taken to a hospital where he eventually expired on August 4th. The Medical Examiner ruled that the cause of death was complications of drowning, with contributing conditions of arteriosclerotic cardiovascular disease and chronic ethanolism."
USW00012842,8,input,2015-07-23 07:53:00,28.9,False,"The following events were reported: Flood, Heavy Rain. These occurred near station USW00012842, approximately 26.9444 km away, between 2015-07-24 12:05:00 and 2015-07-29 12:00:00. The flood was caused by Heavy Rain. The events resulted in 0 injuries and 1 fatalities. The events caused property damage valued at 1550000.0 and crop damage of 0.0. Episode Narrative: An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. In combination with anomalously high atmospheric moisture and onshore flow, this low helped produce numerous showers and thunderstorms that caused very high rainfall rates and slow moving storms. In some cases, areas received several rounds of heavy rainfall over the course of a few days. This resulted in some areas receiving as over 11 inches of rain between the 24th and 27th, with both areal flooding and river flooding reported. One fatality occurred with the residual flooding in Pinellas County on the 29th. An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. Event Narrative: Pasco County Emergency Management and numerous broadcast media outlets reported widespread flooding across western Pasco County due to a couple of days of very heavy rainfall, with at least one site reporting over 11 inches of rain. ||In Hudson on the 24th, street flooding was reported to have caused several stranded cars, with water almost up to the hood of one car.||In New Port Richey, Jarvis Street had to be closed on the 24th due to the heavy rain, and water was over the height of car tires near the intersection of US 19 and State Road 54.||More rain fell on the already saturated ground on the 25th, making conditions worse. More street flooding, closed roads, and stranded cars were reported in New Port Richey, Port Richey, Trinity, and Hudson. Pinellas County received heavy rain on the 24th and 25th, with a few sites in the northern parts of the county reporting nearly 9 inches of rain over the course of a few days. ||Water was reported on the roadways up to the bumpers of cars along portions of McMullen Booth Road. Heavy rain fell over the Anclote River basin on the 25th and 26th, causing the river to rise into moderate flood stage (22 feet) during the evening of the 25th, cresting at a level of 23.62 feet early on the morning of the 27th, then finally falling back into minor flood stage on the 28th. The Pasco County Office of Emergency Management reported that 321 homes were evacuated near Elfers along the Anclote River, and multiple swift water rescues were conducted by Pasco County Fire Rescue. Pinellas County Emergency Management relayed a report from the Medical Examiner of a 58 year old homeless man who was found face down submerged in a drainage area that was filled with storm water on July 29th. The man was resuscitated and taken to a hospital where he eventually expired on August 4th. The Medical Examiner ruled that the cause of death was complications of drowning, with contributing conditions of arteriosclerotic cardiovascular disease and chronic ethanolism."
USW00012842,8,input,2015-07-23 08:53:00,28.9,False,"The following events were reported: Flood, Heavy Rain. These occurred near station USW00012842, approximately 26.9444 km away, between 2015-07-24 12:05:00 and 2015-07-29 12:00:00. The flood was caused by Heavy Rain. The events resulted in 0 injuries and 1 fatalities. The events caused property damage valued at 1550000.0 and crop damage of 0.0. Episode Narrative: An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. In combination with anomalously high atmospheric moisture and onshore flow, this low helped produce numerous showers and thunderstorms that caused very high rainfall rates and slow moving storms. In some cases, areas received several rounds of heavy rainfall over the course of a few days. This resulted in some areas receiving as over 11 inches of rain between the 24th and 27th, with both areal flooding and river flooding reported. One fatality occurred with the residual flooding in Pinellas County on the 29th. An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. Event Narrative: Pasco County Emergency Management and numerous broadcast media outlets reported widespread flooding across western Pasco County due to a couple of days of very heavy rainfall, with at least one site reporting over 11 inches of rain. ||In Hudson on the 24th, street flooding was reported to have caused several stranded cars, with water almost up to the hood of one car.||In New Port Richey, Jarvis Street had to be closed on the 24th due to the heavy rain, and water was over the height of car tires near the intersection of US 19 and State Road 54.||More rain fell on the already saturated ground on the 25th, making conditions worse. More street flooding, closed roads, and stranded cars were reported in New Port Richey, Port Richey, Trinity, and Hudson. Pinellas County received heavy rain on the 24th and 25th, with a few sites in the northern parts of the county reporting nearly 9 inches of rain over the course of a few days. ||Water was reported on the roadways up to the bumpers of cars along portions of McMullen Booth Road. Heavy rain fell over the Anclote River basin on the 25th and 26th, causing the river to rise into moderate flood stage (22 feet) during the evening of the 25th, cresting at a level of 23.62 feet early on the morning of the 27th, then finally falling back into minor flood stage on the 28th. The Pasco County Office of Emergency Management reported that 321 homes were evacuated near Elfers along the Anclote River, and multiple swift water rescues were conducted by Pasco County Fire Rescue. Pinellas County Emergency Management relayed a report from the Medical Examiner of a 58 year old homeless man who was found face down submerged in a drainage area that was filled with storm water on July 29th. The man was resuscitated and taken to a hospital where he eventually expired on August 4th. The Medical Examiner ruled that the cause of death was complications of drowning, with contributing conditions of arteriosclerotic cardiovascular disease and chronic ethanolism."
USW00012842,8,input,2015-07-23 09:53:00,28.9,False,"The following events were reported: Flood, Heavy Rain. These occurred near station USW00012842, approximately 26.9444 km away, between 2015-07-24 12:05:00 and 2015-07-29 12:00:00. The flood was caused by Heavy Rain. The events resulted in 0 injuries and 1 fatalities. The events caused property damage valued at 1550000.0 and crop damage of 0.0. Episode Narrative: An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. In combination with anomalously high atmospheric moisture and onshore flow, this low helped produce numerous showers and thunderstorms that caused very high rainfall rates and slow moving storms. In some cases, areas received several rounds of heavy rainfall over the course of a few days. This resulted in some areas receiving as over 11 inches of rain between the 24th and 27th, with both areal flooding and river flooding reported. One fatality occurred with the residual flooding in Pinellas County on the 29th. An area of low pressure developed along a weak frontal boundary over the eastern Gulf of Mexico late in the week and stretched across the northern Florida Peninsula during the weekend. Event Narrative: Pasco County Emergency Management and numerous broadcast media outlets reported widespread flooding across western Pasco County due to a couple of days of very heavy rainfall, with at least one site reporting over 11 inches of rain. ||In Hudson on the 24th, street flooding was reported to have caused several stranded cars, with water almost up to the hood of one car.||In New Port Richey, Jarvis Street had to be closed on the 24th due to the heavy rain, and water was over the height of car tires near the intersection of US 19 and State Road 54.||More rain fell on the already saturated ground on the 25th, making conditions worse. More street flooding, closed roads, and stranded cars were reported in New Port Richey, Port Richey, Trinity, and Hudson. Pinellas County received heavy rain on the 24th and 25th, with a few sites in the northern parts of the county reporting nearly 9 inches of rain over the course of a few days. ||Water was reported on the roadways up to the bumpers of cars along portions of McMullen Booth Road. Heavy rain fell over the Anclote River basin on the 25th and 26th, causing the river to rise into moderate flood stage (22 feet) during the evening of the 25th, cresting at a level of 23.62 feet early on the morning of the 27th, then finally falling back into minor flood stage on the 28th. The Pasco County Office of Emergency Management reported that 321 homes were evacuated near Elfers along the Anclote River, and multiple swift water rescues were conducted by Pasco County Fire Rescue. Pinellas County Emergency Management relayed a report from the Medical Examiner of a 58 year old homeless man who was found face down submerged in a drainage area that was filled with storm water on July 29th. The man was resuscitated and taken to a hospital where he eventually expired on August 4th. The Medical Examiner ruled that the cause of death was complications of drowning, with contributing conditions of arteriosclerotic cardiovascular disease and chronic ethanolism."
